Datetime,Average Funding Rate
2023-05-06 01:00:00+00:00,-2.47e-05
2023-05-07 01:00:00+00:00,0.001311295
2023-05-08 01:00:00+00:00,0.000359787
2023-05-09 01:00:00+00:00,0.000562406
2023-05-10 01:00:00+00:00,0.00019006
2023-05-11 01:00:00+00:00,0.000860295
2023-05-12 01:00:00+00:00,0.000630084
2023-05-13 01:00:00+00:00,-0.000579821
2023-05-14 01:00:00+00:00,-0.000535907
2023-05-15 01:00:00+00:00,0.000325382
2023-05-16 01:00:00+00:00,0.000396517
2023-05-17 01:00:00+00:00,0.000104436
2023-05-18 01:00:00+00:00,0.000139759
2023-05-19 01:00:00+00:00,0.00048426
2023-05-20 01:00:00+00:00,-0.000420338
2023-05-21 01:00:00+00:00,-0.000493717
2023-05-22 01:00:00+00:00,0.000506297
2023-05-23 01:00:00+00:00,-0.000297846
2023-05-24 01:00:00+00:00,0.000728533
2023-05-25 01:00:00+00:00,0.000719193
2023-05-26 01:00:00+00:00,0.000269767
2023-05-27 01:00:00+00:00,-0.000428871
2023-05-28 01:00:00+00:00,4.48e-05
2023-05-29 01:00:00+00:00,-0.000187229
2023-05-30 01:00:00+00:00,0.000395336
2023-05-31 01:00:00+00:00,0.000699107
2023-06-01 01:00:00+00:00,-9.99e-05
2023-06-02 01:00:00+00:00,0.000635016
2023-06-03 01:00:00+00:00,0.000652441
2023-06-04 01:00:00+00:00,0.000751764
2023-06-05 01:00:00+00:00,0.001568672
2023-06-06 01:00:00+00:00,0.0
2023-06-07 01:00:00+00:00,0.0025809
2023-06-08 01:00:00+00:00,0.000590647
2023-06-09 01:00:00+00:00,0.000750282
2023-06-10 01:00:00+00:00,0.000738903
2023-06-11 01:00:00+00:00,0.000698568
2023-06-12 01:00:00+00:00,0.000719554
2023-06-13 01:00:00+00:00,0.000771041
2023-06-14 01:00:00+00:00,0.000634415
2023-06-15 01:00:00+00:00,-0.000349637
2023-06-16 01:00:00+00:00,0.000781094
2023-06-17 01:00:00+00:00,0.000746962
2023-06-18 01:00:00+00:00,9.5e-05
2023-06-19 01:00:00+00:00,0.00045398
2023-06-20 01:00:00+00:00,0.000434909
2023-06-21 01:00:00+00:00,0.000460117
2023-06-22 01:00:00+00:00,-0.000163256
2023-06-23 01:00:00+00:00,-0.000439617
2023-06-24 01:00:00+00:00,-0.000343529
2023-06-25 01:00:00+00:00,-0.000377069
2023-06-26 01:00:00+00:00,0.000793817
2023-06-27 01:00:00+00:00,0.000146439
2023-06-28 01:00:00+00:00,0.000372493
2023-06-29 01:00:00+00:00,-0.000915508
2023-06-30 01:00:00+00:00,0.000839201
2023-07-01 01:00:00+00:00,0.00034771
2023-07-02 01:00:00+00:00,0.000578529
2023-07-03 01:00:00+00:00,0.000655138
2023-07-04 01:00:00+00:00,0.000670619
2023-07-05 01:00:00+00:00,0.000485236
2023-07-06 01:00:00+00:00,0.00015844
2023-07-07 01:00:00+00:00,0.000712561
2023-07-08 01:00:00+00:00,0.000823096
2023-07-09 01:00:00+00:00,0.000265084
2023-07-10 01:00:00+00:00,0.000459435
2023-07-11 01:00:00+00:00,0.000196362
2023-07-12 01:00:00+00:00,0.000674718
2023-07-13 01:00:00+00:00,0.000139228
2023-07-14 01:00:00+00:00,0.001870204
2023-07-15 01:00:00+00:00,6.83e-05
2023-07-16 01:00:00+00:00,0.000874673
2023-07-17 01:00:00+00:00,0.000286682
2023-07-18 01:00:00+00:00,0.001445383
2023-07-19 01:00:00+00:00,0.000927039
2023-07-20 01:00:00+00:00,0.000677622
2023-07-21 01:00:00+00:00,0.001028211
2023-07-22 01:00:00+00:00,0.000572525
2023-07-23 01:00:00+00:00,0.00024054
2023-07-24 01:00:00+00:00,0.000234435
2023-07-25 01:00:00+00:00,0.000298661
2023-07-26 01:00:00+00:00,0.000764624
2023-07-27 01:00:00+00:00,0.000103989
2023-07-28 01:00:00+00:00,0.000330909
2023-07-29 01:00:00+00:00,-0.000234171
2023-07-30 01:00:00+00:00,0.000282911
2023-07-31 01:00:00+00:00,0.000455701
2023-08-01 01:00:00+00:00,0.000328424
2023-08-02 01:00:00+00:00,0.000459242
2023-08-03 01:00:00+00:00,0.001234425
2023-08-04 01:00:00+00:00,0.000769203
2023-08-05 01:00:00+00:00,3.71e-05
2023-08-06 01:00:00+00:00,-2.01e-06
2023-08-07 01:00:00+00:00,0.001189297
2023-08-08 01:00:00+00:00,0.001272399
2023-08-09 01:00:00+00:00,-0.000241542
2023-08-10 01:00:00+00:00,-0.000139749
2023-08-11 01:00:00+00:00,0.000467683
2023-08-12 01:00:00+00:00,8.01e-05
2023-08-13 01:00:00+00:00,0.000468173
2023-08-14 01:00:00+00:00,0.000634169
2023-08-15 01:00:00+00:00,0.000714463
2023-08-16 01:00:00+00:00,0.000357958
2023-08-17 01:00:00+00:00,-0.000214781
2023-08-18 01:00:00+00:00,-0.00049418
2023-08-19 01:00:00+00:00,-0.000438804
2023-08-20 01:00:00+00:00,-0.000359215
2023-08-21 01:00:00+00:00,-3.74e-05
2023-08-22 01:00:00+00:00,-0.000186045
2023-08-23 01:00:00+00:00,-0.000138024
2023-08-24 01:00:00+00:00,-0.000486594
2023-08-25 01:00:00+00:00,-0.00029704
2023-08-26 01:00:00+00:00,-0.000524039
2023-08-27 01:00:00+00:00,-0.00025845
2023-08-28 01:00:00+00:00,-0.000576902
2023-08-29 01:00:00+00:00,-0.000299109
2023-08-30 01:00:00+00:00,0.000326041
2023-08-31 01:00:00+00:00,-0.000439274
2023-09-01 01:00:00+00:00,-0.000349955
2023-09-02 01:00:00+00:00,-0.000547653
2023-09-03 01:00:00+00:00,-0.000306239
2023-09-04 01:00:00+00:00,-0.000668351
2023-09-05 01:00:00+00:00,-9.66e-05
2023-09-06 01:00:00+00:00,-0.000161104
2023-09-07 01:00:00+00:00,0.000468003
2023-09-08 01:00:00+00:00,-0.00045869
2023-09-09 01:00:00+00:00,-0.000498082
2023-09-10 01:00:00+00:00,-0.00083199
2023-09-11 01:00:00+00:00,2.97e-05
2023-09-12 01:00:00+00:00,-0.000901492
2023-09-13 01:00:00+00:00,-0.000959133
2023-09-14 01:00:00+00:00,-0.00098048
2023-09-15 01:00:00+00:00,-0.000564211
2023-09-16 01:00:00+00:00,-0.000472016
2023-09-17 01:00:00+00:00,-0.000408394
2023-09-18 01:00:00+00:00,-0.000853819
2023-09-19 01:00:00+00:00,-0.000243481
2023-09-20 01:00:00+00:00,-0.000170645
2023-09-21 01:00:00+00:00,-0.000778569
2023-09-22 01:00:00+00:00,0.000172167
2023-09-23 01:00:00+00:00,0.000137444
2023-09-24 01:00:00+00:00,0.000217519
2023-09-25 01:00:00+00:00,-3.35e-05
2023-09-26 01:00:00+00:00,5.25e-05
2023-09-27 01:00:00+00:00,-0.000453363
2022-12-20 09:00:00+00:00,
2022-12-21 09:00:00+00:00,0.0
2022-12-22 09:00:00+00:00,0.0
2022-12-23 09:00:00+00:00,0.000257735
2022-12-24 09:00:00+00:00,0.0
2022-12-25 09:00:00+00:00,0.001758774
2022-12-26 09:00:00+00:00,0.001377837
2022-12-27 09:00:00+00:00,0.0
2022-12-28 09:00:00+00:00,0.0
2022-12-29 09:00:00+00:00,0.0
2022-12-30 09:00:00+00:00,0.000864337
2022-12-31 09:00:00+00:00,0.000636187
2023-01-01 09:00:00+00:00,0.0
2023-01-02 09:00:00+00:00,0.0
2023-01-03 09:00:00+00:00,5.93e-05
2023-01-04 09:00:00+00:00,-1.69e-05
2023-01-05 09:00:00+00:00,6.46e-07
2023-01-06 09:00:00+00:00,0.0
2023-01-07 09:00:00+00:00,0.000749654
2023-01-08 09:00:00+00:00,0.003077706
2023-01-09 09:00:00+00:00,0.004922523
2023-01-10 09:00:00+00:00,0.00351945
2023-01-11 09:00:00+00:00,0.003371036
2023-01-12 09:00:00+00:00,0.002955883
2023-01-13 09:00:00+00:00,0.003456216
2023-01-14 09:00:00+00:00,0.004538564
2023-01-15 09:00:00+00:00,0.007258408
2023-01-16 09:00:00+00:00,0.009012286
2023-01-17 09:00:00+00:00,0.011826097
2023-01-18 09:00:00+00:00,0.014661354
2023-01-19 09:00:00+00:00,0.0
2023-01-20 09:00:00+00:00,0.016345219
2023-01-21 09:00:00+00:00,0.016261207
2023-01-22 09:00:00+00:00,0.016317953
2023-01-23 09:00:00+00:00,0.016339307
2023-01-24 09:00:00+00:00,0.016229588
2023-01-25 09:00:00+00:00,0.017468789
2023-01-26 09:00:00+00:00,0.01937784
2023-01-27 09:00:00+00:00,0.021704442
2023-01-28 09:00:00+00:00,0.0
2023-01-29 09:00:00+00:00,0.026376398
2023-01-30 09:00:00+00:00,0.027446726
2023-01-31 09:00:00+00:00,0.0
2023-02-01 09:00:00+00:00,0.002144245
2023-02-02 09:00:00+00:00,0.001777695
2023-02-03 09:00:00+00:00,0.001172782
2023-02-04 09:00:00+00:00,0.000863078
2023-02-05 09:00:00+00:00,-8.03e-05
2023-02-06 09:00:00+00:00,-9.04e-05
2023-02-07 09:00:00+00:00,-0.000672636
2023-02-08 09:00:00+00:00,-0.00018931
2023-02-09 09:00:00+00:00,-0.00049555
2023-02-10 09:00:00+00:00,-0.003015531
2023-02-11 09:00:00+00:00,-0.002613966
2023-02-12 09:00:00+00:00,-0.001975158
2023-02-13 09:00:00+00:00,-0.000217059
2023-02-14 09:00:00+00:00,0.001261908
2023-02-15 09:00:00+00:00,0.000521108
2023-02-16 09:00:00+00:00,0.001422332
2023-02-17 09:00:00+00:00,0.00207609
2023-02-18 09:00:00+00:00,0.001500315
2023-02-19 09:00:00+00:00,0.002186777
2023-02-20 09:00:00+00:00,0.001622477
2023-02-21 09:00:00+00:00,0.00091514
2023-02-22 09:00:00+00:00,0.001011594
2023-02-23 09:00:00+00:00,0.001158452
2023-02-24 09:00:00+00:00,0.001018269
2023-02-25 09:00:00+00:00,0.000321877
2023-02-26 09:00:00+00:00,-0.000530138
2023-02-27 09:00:00+00:00,-0.000597824
2023-02-28 09:00:00+00:00,0.001636136
2023-03-01 09:00:00+00:00,0.001071377
2023-03-02 09:00:00+00:00,-0.005145169
2023-03-03 09:00:00+00:00,-0.006626481
2023-03-04 09:00:00+00:00,-5.35e-05
2023-03-05 09:00:00+00:00,-0.002568817
2023-03-06 09:00:00+00:00,-0.003341672
2023-03-07 09:00:00+00:00,-0.002119032
2023-03-08 09:00:00+00:00,-0.001282464
2023-03-09 09:00:00+00:00,-0.000282107
2023-03-10 09:00:00+00:00,-0.002248474
2023-03-11 09:00:00+00:00,-0.003262442
2023-03-12 09:00:00+00:00,-0.003287357
2023-03-13 09:00:00+00:00,0.004144362
2023-03-14 09:00:00+00:00,0.004211288
2023-03-15 09:00:00+00:00,0.004041457
2023-03-16 09:00:00+00:00,-0.000991691
2023-03-17 09:00:00+00:00,0.00135794
2023-03-18 09:00:00+00:00,0.001123234
2023-03-19 09:00:00+00:00,0.002334095
2023-03-20 09:00:00+00:00,0.003395201
2023-03-21 09:00:00+00:00,0.003117563
2023-03-22 09:00:00+00:00,0.002089886
2023-03-23 09:00:00+00:00,0.002494989
2023-03-24 09:00:00+00:00,0.001064164
2023-03-25 09:00:00+00:00,-0.000333299
2023-03-26 09:00:00+00:00,-0.000307261
2023-03-27 09:00:00+00:00,-0.001484902
2023-03-28 09:00:00+00:00,-0.001060522
2023-03-29 09:00:00+00:00,0.000669798
2023-03-30 09:00:00+00:00,-0.000803578
2023-03-31 09:00:00+00:00,0.00038025
2023-04-01 09:00:00+00:00,0.00102736
2023-04-02 09:00:00+00:00,0.00053596
2023-04-03 09:00:00+00:00,0.000135052
2023-04-04 09:00:00+00:00,-0.000198296
2023-04-05 09:00:00+00:00,0.000639508
2023-04-06 09:00:00+00:00,0.000862879
2023-04-07 09:00:00+00:00,0.000480129
2023-04-08 09:00:00+00:00,0.000993285
2023-04-09 09:00:00+00:00,0.000647534
2023-04-10 09:00:00+00:00,0.000400649
2023-04-11 09:00:00+00:00,0.000463431
2023-04-12 09:00:00+00:00,0.000605378
2023-04-13 09:00:00+00:00,0.000663323
2023-04-14 09:00:00+00:00,0.000800499
2023-04-15 09:00:00+00:00,0.001698495
2023-04-16 09:00:00+00:00,0.00184034
2023-04-17 09:00:00+00:00,0.001892516
2023-04-18 09:00:00+00:00,0.001938063
2023-04-19 09:00:00+00:00,0.001067574
2023-04-20 09:00:00+00:00,0.000478516
2023-04-21 09:00:00+00:00,-0.000621551
2023-04-22 09:00:00+00:00,-0.000507328
2023-04-23 09:00:00+00:00,-0.001207158
2023-04-24 09:00:00+00:00,-0.001019556
2023-04-25 09:00:00+00:00,-0.000885376
2023-04-26 09:00:00+00:00,0.00038332
2023-04-27 09:00:00+00:00,0.000535492
2023-04-28 09:00:00+00:00,0.000378105
2023-04-29 09:00:00+00:00,-0.000425478
2023-04-30 09:00:00+00:00,-0.000241035
2023-05-01 09:00:00+00:00,0.000887514
2023-05-02 09:00:00+00:00,0.000635683
2023-05-03 09:00:00+00:00,0.000486704
2023-05-04 09:00:00+00:00,0.000459725
2023-05-05 09:00:00+00:00,9.83e-05
2023-05-06 09:00:00+00:00,-0.001566177
2023-05-07 09:00:00+00:00,0.000594704
2023-05-08 09:00:00+00:00,-0.000372967
2023-05-09 09:00:00+00:00,0.001629641
2023-05-10 09:00:00+00:00,0.000563178
2023-05-11 09:00:00+00:00,0.001174957
2023-05-12 09:00:00+00:00,-0.000238019
2023-05-13 09:00:00+00:00,-0.000576877
2023-05-14 09:00:00+00:00,0.000357382
2023-05-15 09:00:00+00:00,0.00049073
2023-05-16 09:00:00+00:00,3.48e-06
2023-05-17 09:00:00+00:00,0.000693505
2023-05-18 09:00:00+00:00,-6.69e-05
2023-05-19 09:00:00+00:00,0.00055649
2023-05-20 09:00:00+00:00,-0.000226146
2023-05-21 09:00:00+00:00,-0.000322306
2023-05-22 09:00:00+00:00,0.000296811
2023-05-23 09:00:00+00:00,0.000594198
2023-05-24 09:00:00+00:00,0.000727109
2023-05-25 09:00:00+00:00,0.000980355
2023-05-26 09:00:00+00:00,-0.000313083
2023-05-27 09:00:00+00:00,-3.75e-05
2023-05-28 09:00:00+00:00,-0.0002768
2023-05-29 09:00:00+00:00,0.000827316
2023-05-30 09:00:00+00:00,0.000802096
2023-05-31 09:00:00+00:00,-0.000269945
2023-06-01 09:00:00+00:00,0.000613
2023-06-02 09:00:00+00:00,0.001194917
2023-06-03 09:00:00+00:00,0.000739295
2023-06-04 09:00:00+00:00,0.000580133
2023-06-05 09:00:00+00:00,0.000600079
2023-06-06 09:00:00+00:00,0.0
2023-06-07 09:00:00+00:00,0.003162899
2023-06-08 09:00:00+00:00,0.000612333
2023-06-09 09:00:00+00:00,0.000445881
2023-06-10 09:00:00+00:00,0.000894381
2023-06-11 09:00:00+00:00,0.000319237
2023-06-12 09:00:00+00:00,0.000635669
2023-06-13 09:00:00+00:00,0.000987179
2023-06-14 09:00:00+00:00,0.000714132
2023-06-15 09:00:00+00:00,-0.000163739
2023-06-16 09:00:00+00:00,0.000834785
2023-06-17 09:00:00+00:00,0.001234383
2023-06-18 09:00:00+00:00,0.00041681
2023-06-19 09:00:00+00:00,0.000173514
2023-06-20 09:00:00+00:00,-0.000510801
2023-06-21 09:00:00+00:00,-0.000632433
2023-06-22 09:00:00+00:00,0.000653811
2023-06-23 09:00:00+00:00,-0.000572565
2023-06-24 09:00:00+00:00,0.000150444
2023-06-25 09:00:00+00:00,-9.11e-05
2023-06-26 09:00:00+00:00,-0.000208824
2023-06-27 09:00:00+00:00,0.000833435
2023-06-28 09:00:00+00:00,-0.00049187
2023-06-29 09:00:00+00:00,-0.000445525
2023-06-30 09:00:00+00:00,-0.000297733
2023-07-01 09:00:00+00:00,6.71e-05
2023-07-02 09:00:00+00:00,0.000597557
2023-07-03 09:00:00+00:00,0.000630025
2023-07-04 09:00:00+00:00,0.000715963
2023-07-05 09:00:00+00:00,0.001308706
2023-07-06 09:00:00+00:00,0.000404512
2023-07-07 09:00:00+00:00,0.000507571
2023-07-08 09:00:00+00:00,0.000931402
2023-07-09 09:00:00+00:00,-0.000238825
2023-07-10 09:00:00+00:00,0.000277658
2023-07-11 09:00:00+00:00,0.000604326
2023-07-12 09:00:00+00:00,0.000748201
2023-07-13 09:00:00+00:00,0.000541719
2023-07-14 09:00:00+00:00,0.001499286
2023-07-15 09:00:00+00:00,0.00055334
2023-07-16 09:00:00+00:00,0.000853278
2023-07-17 09:00:00+00:00,0.000786208
2023-07-18 09:00:00+00:00,0.001366331
2023-07-19 09:00:00+00:00,0.000458502
2023-07-20 09:00:00+00:00,0.001086865
2023-07-21 09:00:00+00:00,0.000292773
2023-07-22 09:00:00+00:00,0.000268776
2023-07-23 09:00:00+00:00,0.000466844
2023-07-24 09:00:00+00:00,0.000939712
2023-07-25 09:00:00+00:00,0.000310644
2023-07-26 09:00:00+00:00,0.000544052
2023-07-27 09:00:00+00:00,-4.4e-05
2023-07-28 09:00:00+00:00,0.000217457
2023-07-29 09:00:00+00:00,-0.000180786
2023-07-30 09:00:00+00:00,-0.000366304
2023-07-31 09:00:00+00:00,0.000700539
2023-08-01 09:00:00+00:00,0.000472288
2023-08-02 09:00:00+00:00,0.000217787
2023-08-03 09:00:00+00:00,0.001121691
2023-08-04 09:00:00+00:00,0.000850826
2023-08-05 09:00:00+00:00,0.000160725
2023-08-06 09:00:00+00:00,0.000192164
2023-08-07 09:00:00+00:00,0.001274242
2023-08-08 09:00:00+00:00,0.000261851
2023-08-09 09:00:00+00:00,-0.00035742
2023-08-10 09:00:00+00:00,0.000165193
2023-08-11 09:00:00+00:00,0.000323151
2023-08-12 09:00:00+00:00,0.000290214
2023-08-13 09:00:00+00:00,0.000177337
2023-08-14 09:00:00+00:00,0.000545184
2023-08-15 09:00:00+00:00,0.000728068
2023-08-16 09:00:00+00:00,0.000198142
2023-08-17 09:00:00+00:00,-0.00054515
2023-08-18 09:00:00+00:00,-0.000722845
2023-08-19 09:00:00+00:00,-0.000852173
2023-08-20 09:00:00+00:00,-0.000960644
2023-08-21 09:00:00+00:00,-0.00025753
2023-08-22 09:00:00+00:00,-0.000462526
2023-08-23 09:00:00+00:00,-0.000408132
2023-08-24 09:00:00+00:00,-0.000545484
2023-08-25 09:00:00+00:00,-0.000572593
2023-08-26 09:00:00+00:00,-0.000279345
2023-08-27 09:00:00+00:00,-0.000267767
2023-08-28 09:00:00+00:00,-0.00035111
2023-08-29 09:00:00+00:00,6.3e-05
2023-08-30 09:00:00+00:00,0.000276032
2023-08-31 09:00:00+00:00,0.000388778
2023-09-01 09:00:00+00:00,-5.97e-05
2023-09-02 09:00:00+00:00,-0.000643508
2023-09-03 09:00:00+00:00,0.000236835
2023-09-04 09:00:00+00:00,-0.000662597
2023-09-05 09:00:00+00:00,-0.000443217
2023-09-06 09:00:00+00:00,0.000309833
2023-09-07 09:00:00+00:00,0.000538615
2023-09-08 09:00:00+00:00,-0.000303726
2023-09-09 09:00:00+00:00,0.000622118
2023-09-10 09:00:00+00:00,-0.000442472
2023-09-11 09:00:00+00:00,-0.000455676
2023-09-12 09:00:00+00:00,-0.000605624
2023-09-13 09:00:00+00:00,-9.9e-05
2023-09-14 09:00:00+00:00,0.00019963
2023-09-15 09:00:00+00:00,-0.000445457
2023-09-16 09:00:00+00:00,-0.000261561
2023-09-17 09:00:00+00:00,-8.53e-05
2023-09-18 09:00:00+00:00,-0.000834144
2023-09-19 09:00:00+00:00,0.000310483
2023-09-20 09:00:00+00:00,0.000232518
2023-09-21 09:00:00+00:00,0.00018762
2023-09-22 09:00:00+00:00,0.000882193
2023-09-23 09:00:00+00:00,9.21e-05
2023-09-24 09:00:00+00:00,9.4e-05
2023-09-25 09:00:00+00:00,0.000375666
2023-09-26 09:00:00+00:00,0.000753452
2023-09-27 09:00:00+00:00,
2022-12-20 17:00:00+00:00,0.0
2022-12-21 17:00:00+00:00,8.33e-06
2022-12-22 17:00:00+00:00,4.44e-05
2022-12-23 17:00:00+00:00,0.000593317
2022-12-24 17:00:00+00:00,0.001735106
2022-12-25 17:00:00+00:00,0.00162344
2022-12-26 17:00:00+00:00,0.001255733
2022-12-27 17:00:00+00:00,0.001061443
2022-12-28 17:00:00+00:00,0.001046964
2022-12-29 17:00:00+00:00,0.000957533
2022-12-30 17:00:00+00:00,0.0
2022-12-31 17:00:00+00:00,0.000567316
2023-01-01 17:00:00+00:00,0.0
2023-01-02 17:00:00+00:00,0.0
2023-01-03 17:00:00+00:00,-9.81e-06
2023-01-04 17:00:00+00:00,-6.07e-05
2023-01-05 17:00:00+00:00,0.0
2023-01-06 17:00:00+00:00,5.6e-06
2023-01-07 17:00:00+00:00,0.001372432
2023-01-08 17:00:00+00:00,0.003951533
2023-01-09 17:00:00+00:00,0.004694723
2023-01-10 17:00:00+00:00,0.003220922
2023-01-11 17:00:00+00:00,0.003466874
2023-01-12 17:00:00+00:00,0.002596952
2023-01-13 17:00:00+00:00,0.003928471
2023-01-14 17:00:00+00:00,0.005464334
2023-01-15 17:00:00+00:00,0.008216586
2023-01-16 17:00:00+00:00,0.010015023
2023-01-17 17:00:00+00:00,0.012793378
2023-01-18 17:00:00+00:00,0.015414168
2023-01-19 17:00:00+00:00,0.015520821
2023-01-20 17:00:00+00:00,0.01639639
2023-01-21 17:00:00+00:00,0.016126132
2023-01-22 17:00:00+00:00,0.016464755
2023-01-23 17:00:00+00:00,0.016298004
2023-01-24 17:00:00+00:00,0.01631287
