Time,Funding Rate
09/02/2023 01:00:00 AM,-0.000221108
09/01/2023 05:00:00 PM,-9.08e-05
09/01/2023 09:00:00 AM,0.000245415
09/01/2023 01:00:00 AM,-0.000347937
08/31/2023 05:00:00 PM,0.00036806
08/31/2023 09:00:00 AM,0.000653226
08/31/2023 01:00:00 AM,0.000249564
08/30/2023 05:00:00 PM,0.000344712
08/30/2023 09:00:00 AM,0.00038808
08/30/2023 01:00:00 AM,0.000101661
08/29/2023 05:00:00 PM,0.000331572
08/29/2023 09:00:00 AM,-0.000214021
08/29/2023 01:00:00 AM,-0.000314105
08/28/2023 05:00:00 PM,-0.000402349
08/28/2023 09:00:00 AM,7.75e-05
08/28/2023 01:00:00 AM,0.000129938
08/27/2023 05:00:00 PM,-0.000154285
08/27/2023 09:00:00 AM,-0.000570352
08/27/2023 01:00:00 AM,-0.000521365
08/26/2023 05:00:00 PM,-0.000384999
08/26/2023 09:00:00 AM,-0.000290422
08/26/2023 01:00:00 AM,-0.000299255
08/25/2023 05:00:00 PM,-0.000307525
08/25/2023 09:00:00 AM,0.000121094
08/25/2023 01:00:00 AM,0.000215656
08/24/2023 05:00:00 PM,0.000290664
08/24/2023 09:00:00 AM,0.000279664
08/24/2023 01:00:00 AM,-2.31e-06
08/23/2023 05:00:00 PM,-0.000199547
08/23/2023 09:00:00 AM,-0.000190233
08/23/2023 01:00:00 AM,-0.0003002
08/22/2023 05:00:00 PM,-0.000337314
08/22/2023 09:00:00 AM,-0.00050893
08/22/2023 01:00:00 AM,-0.000546589
08/21/2023 05:00:00 PM,-0.000737539
08/21/2023 09:00:00 AM,-0.000562121
08/21/2023 01:00:00 AM,5.47e-05
08/20/2023 05:00:00 PM,0.000124448
08/20/2023 09:00:00 AM,-4.25e-05
08/20/2023 01:00:00 AM,6.96e-05
08/19/2023 05:00:00 PM,-0.000423417
08/19/2023 09:00:00 AM,-0.000613419
08/19/2023 01:00:00 AM,-0.000526291
08/18/2023 05:00:00 PM,-0.000234703
08/18/2023 09:00:00 AM,7.16e-05
08/18/2023 01:00:00 AM,0.000432715
08/17/2023 05:00:00 PM,0.000235574
08/17/2023 09:00:00 AM,0.000206594
08/17/2023 01:00:00 AM,0.000229439
08/16/2023 05:00:00 PM,8.1e-05
08/16/2023 09:00:00 AM,-0.000138298
08/16/2023 01:00:00 AM,0.000216429
08/15/2023 05:00:00 PM,0.000647507
08/15/2023 09:00:00 AM,0.000668136
08/15/2023 01:00:00 AM,0.000808834
08/14/2023 05:00:00 PM,0.000652337
08/14/2023 09:00:00 AM,0.00081941
08/14/2023 01:00:00 AM,0.000583198
08/13/2023 05:00:00 PM,0.000176504
08/13/2023 09:00:00 AM,0.000192041
08/13/2023 01:00:00 AM,0.000309421
08/12/2023 05:00:00 PM,0.000355775
08/12/2023 09:00:00 AM,-4.35e-05
08/12/2023 01:00:00 AM,5.86e-05
08/11/2023 05:00:00 PM,0.000522648
08/11/2023 09:00:00 AM,0.0010238
08/11/2023 01:00:00 AM,0.000766279
08/10/2023 05:00:00 PM,0.000216238
08/10/2023 09:00:00 AM,-1.84e-05
08/10/2023 01:00:00 AM,-0.000293825
08/09/2023 05:00:00 PM,0.000134815
08/09/2023 09:00:00 AM,0.000287015
08/09/2023 01:00:00 AM,0.00010504
08/08/2023 05:00:00 PM,0.000127189
08/08/2023 09:00:00 AM,0.000374712
08/08/2023 01:00:00 AM,0.000558371
08/07/2023 05:00:00 PM,0.000499741
08/07/2023 09:00:00 AM,0.000123855
08/07/2023 01:00:00 AM,7.99e-05
08/06/2023 05:00:00 PM,0.000100703
08/06/2023 09:00:00 AM,0.000194924
08/06/2023 01:00:00 AM,0.000357699
08/05/2023 05:00:00 PM,0.0
08/05/2023 09:00:00 AM,0.000145082
08/05/2023 01:00:00 AM,-2.55e-05
08/04/2023 05:00:00 PM,0.000294425
08/04/2023 09:00:00 AM,0.000443814
08/04/2023 01:00:00 AM,0.000881561
08/03/2023 05:00:00 PM,0.000723802
08/03/2023 09:00:00 AM,0.00025287
08/03/2023 01:00:00 AM,0.000698519
08/02/2023 05:00:00 PM,-0.000379998
08/02/2023 09:00:00 AM,-0.000350084
08/02/2023 01:00:00 AM,0.000183003
08/01/2023 05:00:00 PM,0.000321142
08/01/2023 09:00:00 AM,-0.00026842
08/01/2023 01:00:00 AM,-7.49e-05
07/31/2023 05:00:00 PM,-0.000125282
07/31/2023 09:00:00 AM,-0.00021897
07/31/2023 01:00:00 AM,-0.000502756
07/30/2023 05:00:00 PM,-0.000163156
07/30/2023 09:00:00 AM,0.00029091
07/30/2023 01:00:00 AM,8.51e-05
07/29/2023 05:00:00 PM,-0.000334047
07/29/2023 09:00:00 AM,-0.000544022
07/29/2023 01:00:00 AM,-0.000266001
07/28/2023 05:00:00 PM,0.000264329
07/28/2023 09:00:00 AM,-4.6e-05
07/28/2023 01:00:00 AM,-0.000411631
07/27/2023 05:00:00 PM,-0.000424135
07/27/2023 09:00:00 AM,-0.000126791
07/27/2023 01:00:00 AM,0.000329274
07/26/2023 05:00:00 PM,0.000154513
07/26/2023 09:00:00 AM,4.19e-05
07/26/2023 01:00:00 AM,0.000239691
07/25/2023 05:00:00 PM,7.15e-05
07/25/2023 09:00:00 AM,8.3e-05
07/25/2023 01:00:00 AM,0.000177381
07/24/2023 05:00:00 PM,0.000118452
07/24/2023 09:00:00 AM,0.000438346
07/24/2023 01:00:00 AM,0.000333799
07/23/2023 05:00:00 PM,0.000526583
07/23/2023 09:00:00 AM,0.000452553
07/23/2023 01:00:00 AM,-0.000211926
07/22/2023 05:00:00 PM,-0.000364619
07/22/2023 09:00:00 AM,0.000539743
07/22/2023 01:00:00 AM,0.000696644
07/21/2023 05:00:00 PM,0.000771414
07/21/2023 09:00:00 AM,0.000669353
07/21/2023 01:00:00 AM,0.001083337
07/20/2023 05:00:00 PM,0.000483155
07/20/2023 09:00:00 AM,0.000384008
07/20/2023 01:00:00 AM,0.000402252
07/19/2023 05:00:00 PM,9.27e-05
07/19/2023 09:00:00 AM,-0.000531851
07/19/2023 01:00:00 AM,-0.000133146
07/18/2023 05:00:00 PM,-0.000303408
07/18/2023 09:00:00 AM,-0.000626228
07/18/2023 01:00:00 AM,-0.000237298
07/17/2023 05:00:00 PM,0.000276366
07/17/2023 09:00:00 AM,0.000910288
07/17/2023 01:00:00 AM,0.000436429
07/16/2023 05:00:00 PM,0.000984701
07/16/2023 09:00:00 AM,0.000895423
07/16/2023 01:00:00 AM,0.000350349
07/15/2023 05:00:00 PM,-0.000228848
07/15/2023 09:00:00 AM,0.000490709
07/15/2023 01:00:00 AM,0.000410961
07/14/2023 05:00:00 PM,0.000675524
07/14/2023 09:00:00 AM,0.001679146
07/14/2023 01:00:00 AM,0.001783547
07/13/2023 05:00:00 PM,0.000604684
07/13/2023 09:00:00 AM,0.000270542
07/13/2023 01:00:00 AM,0.000412663
07/12/2023 05:00:00 PM,0.000751436
07/12/2023 09:00:00 AM,0.000957863
07/12/2023 01:00:00 AM,0.000745186
07/11/2023 05:00:00 PM,0.000618692
07/11/2023 09:00:00 AM,0.000554405
07/11/2023 01:00:00 AM,0.000330056
07/10/2023 05:00:00 PM,0.000539194
07/10/2023 09:00:00 AM,1.31e-05
07/10/2023 01:00:00 AM,0.000283299
07/09/2023 05:00:00 PM,0.000528114
07/09/2023 09:00:00 AM,0.000374979
07/09/2023 01:00:00 AM,0.000425552
07/08/2023 05:00:00 PM,0.00065182
07/08/2023 09:00:00 AM,0.000346302
07/08/2023 01:00:00 AM,0.000247062
07/07/2023 05:00:00 PM,0.000163693
07/07/2023 09:00:00 AM,-6.01e-05
07/07/2023 01:00:00 AM,0.000134023
07/06/2023 05:00:00 PM,0.000589239
07/06/2023 09:00:00 AM,0.000830474
07/06/2023 01:00:00 AM,0.000977447
07/05/2023 05:00:00 PM,0.00105946
07/05/2023 09:00:00 AM,0.001214295
07/05/2023 01:00:00 AM,0.000638139
07/04/2023 05:00:00 PM,0.000354527
07/04/2023 09:00:00 AM,0.00057841
07/04/2023 01:00:00 AM,0.000669275
07/03/2023 05:00:00 PM,-0.000319758
07/03/2023 09:00:00 AM,-0.000554968
07/03/2023 01:00:00 AM,-0.000133081
07/02/2023 05:00:00 PM,0.000675824
07/02/2023 09:00:00 AM,0.000236714
07/02/2023 01:00:00 AM,1.48e-05
07/01/2023 05:00:00 PM,-8.44e-05
07/01/2023 09:00:00 AM,1.25e-05
07/01/2023 01:00:00 AM,4.62e-05
06/30/2023 05:00:00 PM,0.000321941
06/30/2023 09:00:00 AM,0.001309521
06/30/2023 01:00:00 AM,0.001633124
06/29/2023 05:00:00 PM,0.001570958
06/29/2023 09:00:00 AM,0.001125242
06/29/2023 01:00:00 AM,0.000835404
06/28/2023 05:00:00 PM,0.000277214
06/28/2023 09:00:00 AM,0.000410637
06/28/2023 01:00:00 AM,0.00062522
06/27/2023 05:00:00 PM,0.001104253
06/27/2023 09:00:00 AM,0.002009169
06/27/2023 01:00:00 AM,0.000774224
06/26/2023 05:00:00 PM,0.000893258
06/26/2023 09:00:00 AM,0.00112953
06/26/2023 01:00:00 AM,0.000996682
06/25/2023 05:00:00 PM,0.000657676
06/25/2023 09:00:00 AM,0.000877052
06/25/2023 01:00:00 AM,0.0009003
06/24/2023 05:00:00 PM,0.001043927
06/24/2023 09:00:00 AM,0.001300641
06/24/2023 01:00:00 AM,0.000560469
06/23/2023 05:00:00 PM,0.000168476
06/23/2023 09:00:00 AM,-0.000103008
06/23/2023 01:00:00 AM,0.000153421
06/22/2023 05:00:00 PM,0.000655579
06/22/2023 09:00:00 AM,0.000703566
06/22/2023 01:00:00 AM,0.001314123
06/21/2023 05:00:00 PM,0.001413151
06/21/2023 09:00:00 AM,0.001166057
06/21/2023 01:00:00 AM,0.00087904
06/20/2023 05:00:00 PM,0.000973102
06/20/2023 09:00:00 AM,0.000426313
06/20/2023 01:00:00 AM,0.000534288
06/19/2023 05:00:00 PM,0.000698148
06/19/2023 09:00:00 AM,0.00073811
06/19/2023 01:00:00 AM,0.000665656
06/18/2023 05:00:00 PM,0.000738834
06/18/2023 09:00:00 AM,0.000723277
06/18/2023 01:00:00 AM,0.000665584
06/17/2023 05:00:00 PM,0.001265964
06/17/2023 09:00:00 AM,0.00159254
06/17/2023 01:00:00 AM,0.001186844
06/16/2023 05:00:00 PM,0.000606412
06/16/2023 09:00:00 AM,0.000568074
06/16/2023 01:00:00 AM,0.000179704
06/15/2023 05:00:00 PM,-0.000464238
06/15/2023 09:00:00 AM,-0.000492278
06/15/2023 01:00:00 AM,-0.000847283
06/14/2023 05:00:00 PM,-0.000726265
06/14/2023 09:00:00 AM,-0.000527074
06/14/2023 01:00:00 AM,-0.000215031
06/13/2023 05:00:00 PM,0.00023796
06/13/2023 09:00:00 AM,0.000193542
06/13/2023 01:00:00 AM,0.00012596
06/12/2023 05:00:00 PM,-5.3e-05
06/12/2023 09:00:00 AM,-5.39e-05
06/12/2023 01:00:00 AM,2.54e-05
06/11/2023 05:00:00 PM,-0.000269151
06/11/2023 09:00:00 AM,-0.000296037
06/11/2023 01:00:00 AM,0.000175505
06/10/2023 05:00:00 PM,0.000762526
06/10/2023 09:00:00 AM,0.000807199
06/10/2023 01:00:00 AM,0.000576242
06/09/2023 05:00:00 PM,0.000344352
06/09/2023 09:00:00 AM,0.00024604
06/09/2023 01:00:00 AM,0.000647289
06/08/2023 05:00:00 PM,0.000525457
06/08/2023 09:00:00 AM,0.000595433
06/08/2023 01:00:00 AM,0.000714338
06/07/2023 05:00:00 PM,0.001255414
06/07/2023 09:00:00 AM,0.001663882
06/07/2023 01:00:00 AM,0.0
06/06/2023 05:00:00 PM,0.0
06/06/2023 09:00:00 AM,-0.000165023
06/06/2023 01:00:00 AM,-0.00035234
06/05/2023 05:00:00 PM,-0.00030506
06/05/2023 09:00:00 AM,6.35e-05
06/05/2023 01:00:00 AM,0.0
06/04/2023 05:00:00 PM,0.0
06/04/2023 09:00:00 AM,0.000840842
06/04/2023 01:00:00 AM,0.000548563
06/03/2023 05:00:00 PM,0.000684324
06/03/2023 09:00:00 AM,0.001252189
06/03/2023 01:00:00 AM,0.000822686
06/02/2023 05:00:00 PM,0.000724611
06/02/2023 09:00:00 AM,0.001153895
06/02/2023 01:00:00 AM,0.000233821
06/01/2023 05:00:00 PM,-8.85e-05
06/01/2023 09:00:00 AM,-0.000156276
06/01/2023 01:00:00 AM,1.27e-05
05/31/2023 05:00:00 PM,-0.00052149
05/31/2023 09:00:00 AM,-0.000298802
05/31/2023 01:00:00 AM,-0.000126977
05/30/2023 05:00:00 PM,-0.000199438
05/30/2023 09:00:00 AM,-0.000147973
05/30/2023 01:00:00 AM,7.12e-05
05/29/2023 05:00:00 PM,-0.000104366
05/29/2023 09:00:00 AM,-0.000735292
05/29/2023 01:00:00 AM,-0.000204383
05/28/2023 05:00:00 PM,-0.000234336
05/28/2023 09:00:00 AM,-0.000606103
05/28/2023 01:00:00 AM,-0.000242835
05/27/2023 05:00:00 PM,0.00028622
05/27/2023 09:00:00 AM,0.000562955
05/27/2023 01:00:00 AM,0.000354908
05/26/2023 05:00:00 PM,0.000569922
05/26/2023 09:00:00 AM,0.000454165
05/26/2023 01:00:00 AM,0.000497828
05/25/2023 05:00:00 PM,0.000494356
05/25/2023 09:00:00 AM,0.00069028
05/25/2023 01:00:00 AM,0.000751562
05/24/2023 05:00:00 PM,0.00063169
05/24/2023 09:00:00 AM,0.000496717
05/24/2023 01:00:00 AM,0.000313063
05/23/2023 05:00:00 PM,0.000257433
05/23/2023 09:00:00 AM,-0.000109809
05/23/2023 01:00:00 AM,0.000152657
05/22/2023 05:00:00 PM,9.93e-05
05/22/2023 09:00:00 AM,-3.89e-05
05/22/2023 01:00:00 AM,3.72e-05
05/21/2023 05:00:00 PM,-6.07e-05
05/21/2023 09:00:00 AM,-4.03e-06
05/21/2023 01:00:00 AM,-8.02e-05
05/20/2023 05:00:00 PM,-0.000463293
05/20/2023 09:00:00 AM,-0.000296872
05/20/2023 01:00:00 AM,-0.000280682
05/19/2023 05:00:00 PM,-0.000399885
05/19/2023 09:00:00 AM,-0.00033098
05/19/2023 01:00:00 AM,-8.74e-05
05/18/2023 05:00:00 PM,-0.000177865
05/18/2023 09:00:00 AM,-0.000232378
05/18/2023 01:00:00 AM,-0.000409576
05/17/2023 05:00:00 PM,-0.000229925
05/17/2023 09:00:00 AM,-0.000745015
05/17/2023 01:00:00 AM,-0.000543727
05/16/2023 05:00:00 PM,-0.000400413
05/16/2023 09:00:00 AM,-0.000515574
05/16/2023 01:00:00 AM,-0.000856943
05/15/2023 05:00:00 PM,-0.000765576
05/15/2023 09:00:00 AM,-0.000488028
05/15/2023 01:00:00 AM,-0.000785253
05/14/2023 05:00:00 PM,-0.000705577
05/14/2023 09:00:00 AM,-0.001037097
05/14/2023 01:00:00 AM,-0.000914782
05/13/2023 05:00:00 PM,-0.001284767
05/13/2023 09:00:00 AM,-0.001186255
05/13/2023 01:00:00 AM,-0.000503769
05/12/2023 05:00:00 PM,0.000662026
05/12/2023 09:00:00 AM,0.0003422
05/12/2023 01:00:00 AM,0.000773327
05/11/2023 05:00:00 PM,-7.5e-05
05/11/2023 09:00:00 AM,0.000232422
05/11/2023 01:00:00 AM,3.2e-05
05/10/2023 05:00:00 PM,5.21e-05
05/10/2023 09:00:00 AM,-0.000280346
05/10/2023 01:00:00 AM,-0.000730512
05/09/2023 05:00:00 PM,-0.000756043
05/09/2023 09:00:00 AM,-0.000479322
05/09/2023 01:00:00 AM,-0.000305866
05/08/2023 05:00:00 PM,0.000750422
05/08/2023 09:00:00 AM,0.000767958
05/08/2023 01:00:00 AM,8.28e-05
05/07/2023 05:00:00 PM,0.000675756
05/07/2023 09:00:00 AM,0.00162222
05/07/2023 01:00:00 AM,0.000964633
05/06/2023 05:00:00 PM,0.000315063
05/06/2023 09:00:00 AM,0.001289147
05/06/2023 01:00:00 AM,0.000595237
05/05/2023 05:00:00 PM,0.000441149
05/05/2023 09:00:00 AM,0.000632976
05/05/2023 01:00:00 AM,0.000561619
05/04/2023 05:00:00 PM,0.000639329
05/04/2023 09:00:00 AM,0.000944296
05/04/2023 01:00:00 AM,0.000766719
05/03/2023 05:00:00 PM,-0.000399783
05/03/2023 09:00:00 AM,-0.000823292
05/03/2023 01:00:00 AM,-0.000490121
05/02/2023 05:00:00 PM,0.000168714
05/02/2023 09:00:00 AM,0.000922355
05/02/2023 01:00:00 AM,0.000614325
05/01/2023 05:00:00 PM,0.001113669
05/01/2023 09:00:00 AM,0.000877686
05/01/2023 01:00:00 AM,0.000578197
04/30/2023 05:00:00 PM,0.000363236
04/30/2023 09:00:00 AM,0.000351963
04/30/2023 01:00:00 AM,-6.76e-05
04/29/2023 05:00:00 PM,0.00018503
04/29/2023 09:00:00 AM,8.54e-05
04/29/2023 01:00:00 AM,0.000417433
04/28/2023 05:00:00 PM,0.000632593
04/28/2023 09:00:00 AM,-3e-06
04/28/2023 01:00:00 AM,7.95e-05
04/27/2023 05:00:00 PM,3.72e-05
04/27/2023 09:00:00 AM,-8.5e-05
04/27/2023 01:00:00 AM,-0.000178113
04/26/2023 05:00:00 PM,0.000382375
04/26/2023 09:00:00 AM,-0.000546335
04/26/2023 01:00:00 AM,-0.000700174
04/25/2023 05:00:00 PM,-0.000998246
04/25/2023 09:00:00 AM,-0.000750817
04/25/2023 01:00:00 AM,-0.000574431
04/24/2023 05:00:00 PM,-0.000655348
04/24/2023 09:00:00 AM,-0.000693001
04/24/2023 01:00:00 AM,-0.000681694
04/23/2023 05:00:00 PM,-0.00081291
04/23/2023 09:00:00 AM,-0.000965407
04/23/2023 01:00:00 AM,-0.000805072
04/22/2023 05:00:00 PM,-0.001221659
04/22/2023 09:00:00 AM,-0.001509043
04/22/2023 01:00:00 AM,-0.001299371
04/21/2023 05:00:00 PM,-0.001075329
04/21/2023 09:00:00 AM,-0.000940671
04/21/2023 01:00:00 AM,-0.00036944
04/20/2023 05:00:00 PM,-6.61e-05
04/20/2023 09:00:00 AM,-2.8e-05
04/20/2023 01:00:00 AM,0.000377738
04/19/2023 05:00:00 PM,0.000628833
04/19/2023 09:00:00 AM,0.000836644
04/19/2023 01:00:00 AM,0.000981337
04/18/2023 05:00:00 PM,0.001062291
04/18/2023 09:00:00 AM,0.000864106
04/18/2023 01:00:00 AM,0.000990798
04/17/2023 05:00:00 PM,0.001799787
04/17/2023 09:00:00 AM,0.002390766
04/17/2023 01:00:00 AM,0.001083068
04/16/2023 05:00:00 PM,0.001907491
04/16/2023 09:00:00 AM,0.002125088
04/16/2023 01:00:00 AM,0.000871283
04/15/2023 05:00:00 PM,0.001331186
04/15/2023 09:00:00 AM,0.001229239
04/15/2023 01:00:00 AM,0.000635494
04/14/2023 05:00:00 PM,-6.37e-05
04/14/2023 09:00:00 AM,-0.000547129
04/14/2023 01:00:00 AM,-0.000935211
04/13/2023 05:00:00 PM,-0.000698671
04/13/2023 09:00:00 AM,-0.000415083
04/13/2023 01:00:00 AM,-0.000129481
04/12/2023 05:00:00 PM,-6.33e-05
04/12/2023 09:00:00 AM,0.000178408
04/12/2023 01:00:00 AM,0.000912855
04/11/2023 05:00:00 PM,0.000854122
04/11/2023 09:00:00 AM,0.000831048
04/11/2023 01:00:00 AM,0.000407564
04/10/2023 05:00:00 PM,-4.19e-05
04/10/2023 09:00:00 AM,-0.000105368
04/10/2023 01:00:00 AM,-0.000134798
04/09/2023 05:00:00 PM,-8.56e-05
04/09/2023 09:00:00 AM,0.000139137
04/09/2023 01:00:00 AM,0.000380005
04/08/2023 05:00:00 PM,0.000471085
04/08/2023 09:00:00 AM,0.000620745
04/08/2023 01:00:00 AM,0.000820502
04/07/2023 05:00:00 PM,0.00091232
04/07/2023 09:00:00 AM,0.000830281
04/07/2023 01:00:00 AM,0.000707397
04/06/2023 05:00:00 PM,0.00041889
04/06/2023 09:00:00 AM,0.000359308
04/06/2023 01:00:00 AM,0.000514068
04/05/2023 05:00:00 PM,0.00070233
04/05/2023 09:00:00 AM,0.000446824
04/05/2023 01:00:00 AM,-0.000271552
04/04/2023 05:00:00 PM,-0.000584458
04/04/2023 09:00:00 AM,-0.001002928
04/04/2023 01:00:00 AM,-0.000594452
04/03/2023 05:00:00 PM,2.32e-06
04/03/2023 09:00:00 AM,-0.000194874
04/03/2023 01:00:00 AM,0.000167708
04/02/2023 05:00:00 PM,0.000430142
04/02/2023 09:00:00 AM,0.000371149
04/02/2023 01:00:00 AM,0.000421314
04/01/2023 05:00:00 PM,0.000538957
04/01/2023 09:00:00 AM,0.000669482
04/01/2023 01:00:00 AM,0.000727938
03/31/2023 05:00:00 PM,0.000684278
03/31/2023 09:00:00 AM,0.000138803
03/31/2023 01:00:00 AM,-0.0005966
03/30/2023 05:00:00 PM,-0.000396122
03/30/2023 09:00:00 AM,-0.000634228
03/30/2023 01:00:00 AM,-0.000813789
03/29/2023 05:00:00 PM,-0.000794749
03/29/2023 09:00:00 AM,-0.000144435
03/29/2023 01:00:00 AM,-0.000141319
03/28/2023 05:00:00 PM,-0.001072001
03/28/2023 09:00:00 AM,-0.001290917
03/28/2023 01:00:00 AM,-0.001164712
03/27/2023 05:00:00 PM,-0.000908549
03/27/2023 09:00:00 AM,0.0
03/27/2023 01:00:00 AM,-0.00095082
03/26/2023 05:00:00 PM,-0.000516661
03/26/2023 09:00:00 AM,2.98e-05
03/26/2023 01:00:00 AM,0.000213587
03/25/2023 05:00:00 PM,0.000155146
03/25/2023 09:00:00 AM,0.000175979
03/25/2023 01:00:00 AM,0.000535643
03/24/2023 05:00:00 PM,0.001739357
03/24/2023 09:00:00 AM,0.002031011
03/24/2023 01:00:00 AM,0.002414062
03/23/2023 05:00:00 PM,0.00276199
03/23/2023 09:00:00 AM,0.002851488
03/23/2023 01:00:00 AM,0.002862606
03/22/2023 05:00:00 PM,0.002583954
03/22/2023 09:00:00 AM,0.001857194
03/22/2023 01:00:00 AM,0.001676804
03/21/2023 05:00:00 PM,0.002308768
03/21/2023 09:00:00 AM,0.002987189
03/21/2023 01:00:00 AM,0.002993689
03/20/2023 05:00:00 PM,0.002982855
03/20/2023 09:00:00 AM,0.003053935
03/20/2023 01:00:00 AM,0.003050012
03/19/2023 05:00:00 PM,0.002051085
03/19/2023 09:00:00 AM,0.001907872
03/19/2023 01:00:00 AM,0.001458522
03/18/2023 05:00:00 PM,0.000713203
03/18/2023 09:00:00 AM,0.000798154
03/18/2023 01:00:00 AM,0.001144013
03/17/2023 05:00:00 PM,0.000957892
03/17/2023 09:00:00 AM,0.0010206
03/17/2023 01:00:00 AM,-0.000725521
03/16/2023 05:00:00 PM,-0.000777995
03/16/2023 09:00:00 AM,-0.000471185
03/16/2023 01:00:00 AM,-2.24e-05
03/15/2023 05:00:00 PM,0.002358072
03/15/2023 09:00:00 AM,0.003836445
03/15/2023 01:00:00 AM,0.004080959
03/14/2023 05:00:00 PM,0.00453634
03/14/2023 09:00:00 AM,0.004893303
03/14/2023 01:00:00 AM,0.004942191
03/13/2023 05:00:00 PM,0.004159899
03/13/2023 09:00:00 AM,0.003237261
03/13/2023 01:00:00 AM,-0.000897244
03/12/2023 05:00:00 PM,-0.00449166
03/12/2023 09:00:00 AM,-0.004796387
03/12/2023 01:00:00 AM,-0.005048549
03/11/2023 05:00:00 PM,-0.005153458
03/11/2023 09:00:00 AM,-0.004161651
03/11/2023 01:00:00 AM,-0.002753088
03/10/2023 05:00:00 PM,-0.002696405
03/10/2023 09:00:00 AM,-0.002395174
03/10/2023 01:00:00 AM,-0.001418133
03/09/2023 05:00:00 PM,-0.000375953
03/09/2023 09:00:00 AM,-0.000330878
03/09/2023 01:00:00 AM,-0.000961604
03/08/2023 05:00:00 PM,-0.001301763
03/08/2023 09:00:00 AM,-0.001238718
03/08/2023 01:00:00 AM,-0.00132744
03/07/2023 05:00:00 PM,-0.001722866
03/07/2023 09:00:00 AM,-0.00213125
03/07/2023 01:00:00 AM,-0.002574214
03/06/2023 05:00:00 PM,-0.00301929
03/06/2023 09:00:00 AM,-0.003459838
03/06/2023 01:00:00 AM,-0.003944482
03/05/2023 05:00:00 PM,-0.003996928
03/05/2023 09:00:00 AM,-0.002827084
03/05/2023 01:00:00 AM,-0.000864985
03/04/2023 05:00:00 PM,-0.001178919
03/04/2023 09:00:00 AM,-0.002569719
03/04/2023 01:00:00 AM,-0.005340729
