fundingRate,APR,perp,day
-0.0001911447525515407,-0.06976783468131235,ETH,2023-07-29 11:00:00.000 UTC
-0.00019069680944688825,-0.06960433544811422,ETH,2023-09-20 15:00:00.000 UTC
-0.0001903603459474979,-0.06948152627083673,ETH,2023-09-09 13:00:00.000 UTC
-0.00018961064608030646,-0.06920788581931187,ETH,2023-05-16 11:00:00.000 UTC
-0.00018930972089748187,-0.06909804812758089,ETH,2023-02-08 09:00:00.000 UTC
-0.00018924105018924253,-0.06907298331907352,ETH,2023-06-30 19:00:00.000 UTC
-0.00018885487907170366,-0.06893203086117183,ETH,2023-09-21 05:00:00.000 UTC
-0.0001882800739238873,-0.06872222698221887,ETH,2023-05-22 14:00:00.000 UTC
-0.00018791077071223235,-0.06858743130996481,ETH,2023-04-29 05:00:00.000 UTC
-0.00018782488991023815,-0.06855608481723692,ETH,2023-08-27 04:00:00.000 UTC
-0.00018763072684495365,-0.06848521529840808,ETH,2023-04-25 00:00:00.000 UTC
-0.00018722889382441634,-0.06833854624591196,ETH,2023-05-29 01:00:00.000 UTC
-0.00018685297622812906,-0.06820133632326711,ETH,2023-06-26 18:00:00.000 UTC
-0.00018645318478161847,-0.06805541244529074,ETH,2023-05-22 13:00:00.000 UTC
-0.00018604500852797214,-0.06790642811270983,ETH,2023-08-22 01:00:00.000 UTC
-0.00018513474783635466,-0.06757418296026944,ETH,2023-04-03 22:00:00.000 UTC
-0.00018494894170946227,-0.06750636372395373,ETH,2023-05-16 20:00:00.000 UTC
-0.0001847503919035518,-0.06743389304479641,ETH,2023-04-30 20:00:00.000 UTC
-0.00018357856474595442,-0.06700617613227336,ETH,2023-07-29 10:00:00.000 UTC
-0.00018318826900963524,-0.06686371818851686,ETH,2023-09-03 17:00:00.000 UTC
-0.00018273757823795528,-0.06669921605685368,ETH,2023-09-13 06:00:00.000 UTC
-0.000182581123423436,-0.06664211004955413,ETH,2023-02-08 10:00:00.000 UTC
-0.00018182861261520534,-0.06636744360454995,ETH,2023-08-25 00:00:00.000 UTC
-0.00018151406178878004,-0.06625263255290471,ETH,2023-07-27 16:00:00.000 UTC
-0.00018078614609637976,-0.06598694332517861,ETH,2023-07-29 09:00:00.000 UTC
-0.00018070216944471445,-0.06595629184732077,ETH,2023-08-10 02:00:00.000 UTC
-0.00017980514092178645,-0.06562887643645206,ETH,2023-08-10 06:00:00.000 UTC
-0.00017953048119429528,-0.06552862563591777,ETH,2023-07-29 12:00:00.000 UTC
-0.0001792976429264647,-0.06544363966815961,ETH,2023-04-29 06:00:00.000 UTC
-0.00017870703529346697,-0.06522806788211544,ETH,2023-04-24 23:00:00.000 UTC
-0.00017814034415427956,-0.06502122561631205,ETH,2023-05-12 10:00:00.000 UTC
-0.00017727539690674292,-0.06470551987096117,ETH,2023-07-29 08:00:00.000 UTC
-0.00017718207722455416,-0.06467145818696227,ETH,2023-02-06 13:00:00.000 UTC
-0.0001770883020485512,-0.0646372302477212,ETH,2023-07-28 20:00:00.000 UTC
-0.00017666616949993911,-0.06448315186747777,ETH,2023-05-22 12:00:00.000 UTC
-0.0001758043347373656,-0.06416858217913844,ETH,2023-09-03 03:00:00.000 UTC
-0.0001756177051674796,-0.06410046238613006,ETH,2023-07-29 07:00:00.000 UTC
-0.00017547607807699703,-0.06404876849810391,ETH,2023-06-21 21:00:00.000 UTC
-0.0001741423266151705,-0.06356194921453723,ETH,2023-06-28 04:00:00.000 UTC
-0.00017391673741431825,-0.06347960915622616,ETH,2023-09-19 15:00:00.000 UTC
-0.00017371548597914211,-0.06340615238238687,ETH,2023-05-20 11:00:00.000 UTC
-0.00017320376640383802,-0.06321937473740087,ETH,2023-09-10 21:00:00.000 UTC
-0.0001731823896892441,-0.0632115722365741,ETH,2023-07-29 05:00:00.000 UTC
-0.000172394523796557,-0.0629240011857433,ETH,2023-02-05 11:00:00.000 UTC
-0.0001712608819139794,-0.06251022189860249,ETH,2023-02-05 20:00:00.000 UTC
-0.0001706762608484181,-0.0622968352096726,ETH,2023-06-24 03:00:00.000 UTC
-0.00017064527652536928,-0.06228552593175979,ETH,2023-09-20 01:00:00.000 UTC
-0.00016989067778635042,-0.062010097392017904,ETH,2023-03-16 19:00:00.000 UTC
-0.0001690731741494413,-0.06171170856454608,ETH,2023-06-22 00:00:00.000 UTC
-0.0001686694799468137,-0.061564360180586995,ETH,2023-08-11 12:00:00.000 UTC
-0.00016792921400239332,-0.06129416311087356,ETH,2023-03-30 14:00:00.000 UTC
-0.00016753775704266366,-0.06115128132057224,ETH,2023-04-21 03:00:00.000 UTC
-0.00016715395701968712,-0.061011194312185796,ETH,2023-08-21 06:00:00.000 UTC
-0.00016621446540253965,-0.060668279871926974,ETH,2023-06-30 08:00:00.000 UTC
-0.00016586089565870423,-0.06053922691542704,ETH,2023-09-17 14:00:00.000 UTC
-0.00016539099789774993,-0.060367714232678726,ETH,2023-09-27 04:00:00.000 UTC
-0.00016528542325521618,-0.0603291794881539,ETH,2023-07-29 06:00:00.000 UTC
-0.00016373888611026657,-0.0597646934302473,ETH,2023-06-15 09:00:00.000 UTC
-0.00016339404749321474,-0.05963882733502338,ETH,2023-03-16 20:00:00.000 UTC
-0.00016337095345065684,-0.05963039800948974,ETH,2023-05-19 19:00:00.000 UTC
-0.000163255692377424,-0.059588327717759765,ETH,2023-06-22 01:00:00.000 UTC
-0.00016307490481378957,-0.05952234025703319,ETH,2023-09-01 04:00:00.000 UTC
-0.00016271205193471995,-0.05938989895617278,ETH,2023-04-03 21:00:00.000 UTC
-0.00016263911234767244,-0.05936327600690044,ETH,2023-09-07 17:00:00.000 UTC
-0.00016216930590402643,-0.059191796654969646,ETH,2023-02-09 04:00:00.000 UTC
-0.00016205448785013712,-0.05914988806530005,ETH,2023-02-25 19:00:00.000 UTC
-0.00016194955244966812,-0.05911158664412886,ETH,2023-08-23 02:00:00.000 UTC
-0.00016178918756028812,-0.059053053459505164,ETH,2023-03-25 05:00:00.000 UTC
-0.0001613175895915536,-0.058880920200917064,ETH,2023-05-06 17:00:00.000 UTC
-0.00016110405640247532,-0.058802980586903496,ETH,2023-09-06 01:00:00.000 UTC
-0.00016093981577269524,-0.05874303275703376,ETH,2023-02-08 11:00:00.000 UTC
-0.0001588972684790557,-0.057997502994855336,ETH,2023-09-08 14:00:00.000 UTC
-0.0001579595539769763,-0.05765523720159635,ETH,2023-05-08 10:00:00.000 UTC
-0.00015788271162324685,-0.0576271897424851,ETH,2023-07-27 12:00:00.000 UTC
-0.0001572819132978233,-0.05740789835370551,ETH,2023-09-06 04:00:00.000 UTC
-0.00015616508420655486,-0.057000255735392524,ETH,2023-04-29 16:00:00.000 UTC
-0.00015491108694543868,-0.05654254673508512,ETH,2023-03-16 21:00:00.000 UTC
-0.0001539424809735611,-0.0561890055553498,ETH,2023-03-16 18:00:00.000 UTC
-0.00015356348977914626,-0.05605067376938838,ETH,2023-02-27 17:00:00.000 UTC
-0.00015320206673660066,-0.05591875435885924,ETH,2023-03-31 03:00:00.000 UTC
-0.00015157822287980506,-0.05532605135112884,ETH,2023-05-12 15:00:00.000 UTC
-0.00015063782645430052,-0.05498280665581969,ETH,2023-03-30 01:00:00.000 UTC
-0.00015013577742220886,-0.054799558759106234,ETH,2023-05-28 04:00:00.000 UTC
-0.0001499454974264786,-0.05473010656066469,ETH,2023-08-24 17:00:00.000 UTC
-0.00014981261964390222,-0.054681606170024315,ETH,2023-04-24 22:00:00.000 UTC
-0.00014977865597948605,-0.05466920943251241,ETH,2023-09-05 15:00:00.000 UTC
-0.00014841958473012543,-0.05417314842649578,ETH,2023-04-29 15:00:00.000 UTC
-0.00014731639975150274,-0.053770485909298504,ETH,2023-04-24 20:00:00.000 UTC
-0.00014702663371934485,-0.05366472130756087,ETH,2023-08-09 23:00:00.000 UTC
-0.00014636150906186462,-0.05342195080758059,ETH,2023-02-06 12:00:00.000 UTC
-0.0001454914584995813,-0.05310438235234717,ETH,2023-08-20 22:00:00.000 UTC
-0.00014529763429532968,-0.053033636517795336,ETH,2023-06-21 22:00:00.000 UTC
-0.00014512313313201077,-0.05296994359318393,ETH,2023-04-26 01:00:00.000 UTC
-0.000144854601108074,-0.05287192940444701,ETH,2023-06-21 23:00:00.000 UTC
-0.00014485139872563458,-0.05287076053485662,ETH,2023-04-30 08:00:00.000 UTC
-0.0001443838789641459,-0.05270011582191325,ETH,2023-07-09 11:00:00.000 UTC
-0.00014397633885050305,-0.052551363680433616,ETH,2023-09-03 04:00:00.000 UTC
-0.0001437312380207419,-0.05246190187757079,ETH,2023-05-21 11:00:00.000 UTC
-0.00014316982915192394,-0.05225698764045224,ETH,2023-09-10 22:00:00.000 UTC
-0.00014152145943806965,-0.051655332694895424,ETH,2023-05-20 13:00:00.000 UTC
-0.000141304768016805,-0.051576240326133824,ETH,2023-08-22 23:00:00.000 UTC
-0.000140343340840473,-0.05122531940677264,ETH,2023-03-04 11:00:00.000 UTC
-0.0001397486643239857,-0.051008262478254775,ETH,2023-08-10 01:00:00.000 UTC
-0.00013959886575400055,-0.0509535860002102,ETH,2023-09-08 15:00:00.000 UTC
-0.00013907000727620487,-0.05076055265581478,ETH,2023-05-27 06:00:00.000 UTC
-0.00013860772988001465,-0.05059182140620534,ETH,2023-08-17 00:00:00.000 UTC
-0.00013802391945701958,-0.050378730601812145,ETH,2023-08-23 01:00:00.000 UTC
-0.0001379633248042986,-0.050356613553568984,ETH,2023-05-31 08:00:00.000 UTC
-0.0001369963754596238,-0.050003677042762686,ETH,2023-07-27 11:00:00.000 UTC
-0.00013646511233843044,-0.049809766003527114,ETH,2023-06-29 11:00:00.000 UTC
-0.00013637734493625694,-0.049777730901733784,ETH,2023-02-06 11:00:00.000 UTC
-0.00013599270168893703,-0.04963733611646201,ETH,2023-06-22 15:00:00.000 UTC
-0.00013438833773423957,-0.049051743272997446,ETH,2023-07-30 05:00:00.000 UTC
-0.0001339300104587711,-0.04888445381745145,ETH,2023-08-29 05:00:00.000 UTC
-0.0001338160641368223,-0.04884286340994014,ETH,2023-09-13 10:00:00.000 UTC
-0.00013366326942849084,-0.048787093341399156,ETH,2023-06-26 19:00:00.000 UTC
-0.00013346721437051886,-0.04871553324523938,ETH,2023-06-24 04:00:00.000 UTC
-0.00013151702182441767,-0.04800371296591245,ETH,2023-08-11 23:00:00.000 UTC
-0.00013145603029226106,-0.047981451056675284,ETH,2023-02-08 12:00:00.000 UTC
-0.00013135705340456787,-0.04794532449266727,ETH,2023-09-03 16:00:00.000 UTC
-0.00013134015438372946,-0.047939156350061254,ETH,2023-06-30 18:00:00.000 UTC
-0.00013035987809428603,-0.047581355504414405,ETH,2023-05-22 11:00:00.000 UTC
-0.00012954341954285323,-0.04728334813314143,ETH,2023-02-09 03:00:00.000 UTC
-0.0001294220133092145,-0.047239034857863293,ETH,2023-03-16 22:00:00.000 UTC
-0.00012924329515586621,-0.047173802731891167,ETH,2023-08-08 20:00:00.000 UTC
-0.00012869727761137247,-0.04697450632815095,ETH,2023-08-23 00:00:00.000 UTC
-0.000128323061599821,-0.04683791748393467,ETH,2023-09-05 03:00:00.000 UTC
-0.0001276707011576325,-0.04659980592253586,ETH,2023-06-24 22:00:00.000 UTC
-0.0001254416077537891,-0.04578618683013302,ETH,2023-09-17 04:00:00.000 UTC
-0.00012427374466084288,-0.045359916801207656,ETH,2023-06-30 20:00:00.000 UTC
-0.00012172622003935515,-0.044430070314364634,ETH,2023-07-30 19:00:00.000 UTC
-0.00012166445809519485,-0.044407527204746125,ETH,2023-08-10 00:00:00.000 UTC
-0.00012082712837861254,-0.04410190185819358,ETH,2023-04-24 21:00:00.000 UTC
-0.00012081451761601246,-0.04409729892984455,ETH,2023-05-20 12:00:00.000 UTC
-0.00012032751094194883,-0.043919541493811325,ETH,2023-02-06 10:00:00.000 UTC
-0.00011955643372894147,-0.04363809831106363,ETH,2023-09-06 00:00:00.000 UTC
-0.00011817566232912073,-0.04313411675012907,ETH,2023-08-05 23:00:00.000 UTC
-0.00011757634184399708,-0.042915364773058934,ETH,2023-02-09 02:00:00.000 UTC
-0.00011529548336803467,-0.04208285142933266,ETH,2023-08-06 00:00:00.000 UTC
-0.000114033101598145,-0.04162208208332292,ETH,2023-05-16 10:00:00.000 UTC
-0.00011303453052703267,-0.04125760364236692,ETH,2023-06-29 12:00:00.000 UTC
-0.00011231226852306394,-0.040993978010918336,ETH,2023-08-11 11:00:00.000 UTC
-0.00011163020283661941,-0.04074502403536608,ETH,2023-04-29 04:00:00.000 UTC
-0.00010934735702655778,-0.03991178531469359,ETH,2023-04-29 02:00:00.000 UTC
-0.00010871912303668067,-0.03968247990838845,ETH,2023-09-11 07:00:00.000 UTC
-0.0001086261220469515,-0.0396485345471373,ETH,2023-09-05 02:00:00.000 UTC
-0.00010831013163844577,-0.03953319804803271,ETH,2023-02-08 13:00:00.000 UTC
-0.00010815155399098437,-0.03947531720670929,ETH,2023-04-29 03:00:00.000 UTC
-0.00010752876267490818,-0.039247998376341485,ETH,2023-07-09 06:00:00.000 UTC
-0.00010692756012416815,-0.039028559445321374,ETH,2023-08-05 22:00:00.000 UTC
-0.00010624486034413421,-0.038779374025608986,ETH,2023-08-31 19:00:00.000 UTC
-0.00010566831568928646,-0.03856893522658956,ETH,2023-05-21 12:00:00.000 UTC
-0.00010539397896450988,-0.03846880232204611,ETH,2023-05-16 21:00:00.000 UTC
-0.00010446079841856203,-0.03812819142277514,ETH,2023-08-05 21:00:00.000 UTC
-0.00010441447868442086,-0.038111284719813614,ETH,2023-04-29 13:00:00.000 UTC
-0.00010432798696489076,-0.038079715242185126,ETH,2023-09-21 06:00:00.000 UTC
-0.00010413192239672763,-0.03800815167480558,ETH,2023-08-22 15:00:00.000 UTC
-0.00010259175478985847,-0.03744599049829834,ETH,2023-09-19 03:00:00.000 UTC
-0.00010239645735719766,-0.037374706935377144,ETH,2023-06-14 23:00:00.000 UTC
-0.00010225443638379776,-0.037322869280086185,ETH,2023-09-13 11:00:00.000 UTC
-0.00010121812522483704,-0.03694461570706552,ETH,2023-09-13 13:00:00.000 UTC
-9.986915922073813e-05,-0.03645224311556942,ETH,2023-06-01 01:00:00.000 UTC
-9.977160020414621e-05,-0.036416634074513364,ETH,2023-06-22 03:00:00.000 UTC
-9.960418167193138e-05,-0.03635552631025495,ETH,2023-05-26 07:00:00.000 UTC
-9.904594009304369e-05,-0.03615176813396095,ETH,2023-09-13 09:00:00.000 UTC
-9.78846874312319e-05,-0.035727910912399644,ETH,2023-02-13 10:00:00.000 UTC
-9.784457023460364e-05,-0.03571326813563033,ETH,2023-02-25 18:00:00.000 UTC
-9.753504340174697e-05,-0.03560029084163764,ETH,2023-06-24 05:00:00.000 UTC
-9.726120745636889e-05,-0.035500340721574646,ETH,2023-03-25 04:00:00.000 UTC
-9.661389613736491e-05,-0.03526407209013819,ETH,2023-09-05 01:00:00.000 UTC
-9.64365928173212e-05,-0.035199356378322236,ETH,2023-07-29 13:00:00.000 UTC
-9.615377700606847e-05,-0.03509612860721499,ETH,2023-05-28 03:00:00.000 UTC
-9.576991692744246e-05,-0.0349560196785165,ETH,2023-06-21 03:00:00.000 UTC
-9.548772891153683e-05,-0.034853021052710945,ETH,2023-09-10 23:00:00.000 UTC
-9.540370868090048e-05,-0.03482235366852868,ETH,2023-08-24 23:00:00.000 UTC
-9.419682113967759e-05,-0.03438183971598232,ETH,2023-07-09 12:00:00.000 UTC
-9.311156083139666e-05,-0.03398571970345978,ETH,2023-06-20 11:00:00.000 UTC
-9.264676297947716e-05,-0.03381606848750916,ETH,2023-05-27 07:00:00.000 UTC
-9.111591613375028e-05,-0.03325730938881885,ETH,2023-06-25 09:00:00.000 UTC
-9.035864380788942e-05,-0.03298090498987964,ETH,2023-02-06 09:00:00.000 UTC
-9.034303867407432e-05,-0.03297520911603712,ETH,2023-09-19 14:00:00.000 UTC
-8.971422405167244e-05,-0.03274569177886044,ETH,2023-05-18 11:00:00.000 UTC
-8.94630396088294e-05,-0.03265400945722273,ETH,2023-04-03 20:00:00.000 UTC
-8.910099552231672e-05,-0.0325218633656456,ETH,2023-01-06 01:00:00.000 UTC
-8.89687550106866e-05,-0.03247359557890061,ETH,2023-08-21 05:00:00.000 UTC
-8.893868043335068e-05,-0.032462618358173,ETH,2023-01-06 00:00:00.000 UTC
-8.866469160812078e-05,-0.03236261243696408,ETH,2023-05-18 10:00:00.000 UTC
-8.853122461813774e-05,-0.032313896985620275,ETH,2023-05-14 05:00:00.000 UTC
-8.825026557058015e-05,-0.032211346933261754,ETH,2023-08-22 22:00:00.000 UTC
-8.785031236510895e-05,-0.03206536401326477,ETH,2023-01-06 02:00:00.000 UTC
-8.713693313620925e-05,-0.03180498059471638,ETH,2023-01-06 03:00:00.000 UTC
-8.663035572400467e-05,-0.031620079839261704,ETH,2023-01-06 04:00:00.000 UTC
-8.532917287599115e-05,-0.03114514809973677,ETH,2023-09-17 09:00:00.000 UTC
-8.490400643236922e-05,-0.030989962347814762,ETH,2023-01-06 05:00:00.000 UTC
-8.480004908869469e-05,-0.03095201791737356,ETH,2023-09-05 00:00:00.000 UTC
-8.457673285114997e-05,-0.03087050749066974,ETH,2023-09-20 14:00:00.000 UTC
-8.344768728372249e-05,-0.030458405858558708,ETH,2023-09-04 23:00:00.000 UTC
-8.2816120054576e-05,-0.03022788381992024,ETH,2023-09-26 18:00:00.000 UTC
-8.244457906123432e-05,-0.030092271357350524,ETH,2023-04-29 14:00:00.000 UTC
-8.223915231854775e-05,-0.030017290596269928,ETH,2023-09-17 08:00:00.000 UTC
-8.02511717065133e-05,-0.029291677672877353,ETH,2023-02-05 09:00:00.000 UTC
-7.9718657418942e-05,-0.02909730995791383,ETH,2023-01-05 23:00:00.000 UTC
-7.941537550485742e-05,-0.028986612059272956,ETH,2023-06-05 17:00:00.000 UTC
-7.852462166370491e-05,-0.028661486907252294,ETH,2023-05-23 03:00:00.000 UTC
-7.79225547790634e-05,-0.028441732494358142,ETH,2023-09-17 11:00:00.000 UTC
-7.762210994563392e-05,-0.02833207013015638,ETH,2023-09-03 05:00:00.000 UTC
-7.632283296401777e-05,-0.027857834031866483,ETH,2023-02-05 21:00:00.000 UTC
-7.631042967792439e-05,-0.027853306832442404,ETH,2023-02-08 14:00:00.000 UTC
-7.626115789094955e-05,-0.027835322630196585,ETH,2023-04-30 05:00:00.000 UTC
-7.617856458730182e-05,-0.027805176074365168,ETH,2023-09-01 10:00:00.000 UTC
-7.609926967523438e-05,-0.02777623343146055,ETH,2023-04-30 04:00:00.000 UTC
-7.593296508197097e-05,-0.027715532254919403,ETH,2023-08-22 19:00:00.000 UTC
-7.564885828371792e-05,-0.02761183327355704,ETH,2023-08-10 07:00:00.000 UTC
-7.441694712854068e-05,-0.027162185701917346,ETH,2023-09-17 13:00:00.000 UTC
-7.405022561221853e-05,-0.027028332348459767,ETH,2023-05-29 02:00:00.000 UTC
-7.392912975098336e-05,-0.026984132359108924,ETH,2023-08-09 22:00:00.000 UTC
-7.353114260859315e-05,-0.0268388670521365,ETH,2023-04-30 06:00:00.000 UTC
-7.350852575155446e-05,-0.026830611899317378,ETH,2023-09-13 07:00:00.000 UTC
-7.329478854285072e-05,-0.026752597818140513,ETH,2023-02-06 08:00:00.000 UTC
-7.285450899187671e-05,-0.026591895782035,ETH,2023-01-05 22:00:00.000 UTC
-7.042544913166181e-05,-0.025705288933056562,ETH,2023-03-04 10:00:00.000 UTC
-6.95369359557185e-05,-0.025380981623837257,ETH,2023-09-17 12:00:00.000 UTC
-6.92169938162225e-05,-0.02526420274292121,ETH,2023-09-03 15:00:00.000 UTC
-6.826858005680091e-05,-0.02491803172073233,ETH,2023-09-25 00:00:00.000 UTC
-6.815933182867936e-05,-0.024878156117467964,ETH,2023-06-26 08:00:00.000 UTC
-6.792346487232583e-05,-0.02479206467839893,ETH,2023-03-28 21:00:00.000 UTC
-6.7598752811605e-05,-0.024673544776235828,ETH,2023-01-05 21:00:00.000 UTC
-6.752502344114406e-05,-0.02464663355601758,ETH,2023-05-12 14:00:00.000 UTC
-6.72884172436065e-05,-0.02456027229391637,ETH,2023-09-01 05:00:00.000 UTC
-6.690113818772171e-05,-0.024418915438518426,ETH,2023-05-18 09:00:00.000 UTC
-6.622783223819538e-05,-0.024173158766941313,ETH,2023-09-27 05:00:00.000 UTC
-6.602104296129638e-05,-0.02409768068087318,ETH,2023-05-27 08:00:00.000 UTC
-6.535735283305346e-05,-0.02385543378406451,ETH,2023-04-30 07:00:00.000 UTC
-6.533261679573873e-05,-0.023846405130444635,ETH,2023-09-14 16:00:00.000 UTC
-6.452730845743347e-05,-0.023552467586963215,ETH,2023-05-12 03:00:00.000 UTC
-6.283148489967178e-05,-0.022933491988380197,ETH,2023-08-09 11:00:00.000 UTC
-6.218809827969065e-05,-0.022698655872087088,ETH,2023-06-19 07:00:00.000 UTC
-6.174010400909871e-05,-0.02253513796332103,ETH,2023-01-05 20:00:00.000 UTC
-6.0862527850103404e-05,-0.022214822665287744,ETH,2023-01-04 18:00:00.000 UTC
-6.085420965723289e-05,-0.022211786524890004,ETH,2023-02-09 01:00:00.000 UTC
-6.085129257379586e-05,-0.02221072178943549,ETH,2023-01-05 19:00:00.000 UTC
-6.06921149878569e-05,-0.022152621970567766,ETH,2023-02-06 07:00:00.000 UTC
-6.0667497272986115e-05,-0.022143636504639932,ETH,2023-01-04 17:00:00.000 UTC
-6.0339431743374395e-05,-0.022023892586331653,ETH,2023-05-01 00:00:00.000 UTC
-5.973749764728792e-05,-0.02180418664126009,ETH,2023-09-01 09:00:00.000 UTC
-5.9515366316864e-05,-0.02172310870565536,ETH,2023-01-06 12:00:00.000 UTC
-5.8397158124458484e-05,-0.021314962715427346,ETH,2023-05-08 03:00:00.000 UTC
-5.700958486357607e-05,-0.020808498475205266,ETH,2023-08-20 23:00:00.000 UTC
-5.664512802183546e-05,-0.020675471727969942,ETH,2023-07-28 19:00:00.000 UTC
-5.655122660367574e-05,-0.020641197710341643,ETH,2023-06-24 06:00:00.000 UTC
-5.653761998317855e-05,-0.02063623129386017,ETH,2023-01-04 19:00:00.000 UTC
-5.596862840974017e-05,-0.02042854936955516,ETH,2023-07-27 17:00:00.000 UTC
-5.4247934517308295e-05,-0.019800496098817528,ETH,2023-01-06 13:00:00.000 UTC
-5.3868588207043856e-05,-0.01966203469557101,ETH,2023-09-17 07:00:00.000 UTC
-5.3826271243422663e-05,-0.01964658900384927,ETH,2023-01-04 16:00:00.000 UTC
-5.38217279652132e-05,-0.01964493070730282,ETH,2023-01-05 18:00:00.000 UTC
-5.3700470634096945e-05,-0.019600671781445384,ETH,2023-05-19 18:00:00.000 UTC
-5.351120276810988e-05,-0.019531589010360107,ETH,2023-03-04 09:00:00.000 UTC
-5.25206551478716e-05,-0.019170039128973134,ETH,2023-09-14 07:00:00.000 UTC
-5.0490379159034206e-05,-0.018428988393047484,ETH,2023-01-06 14:00:00.000 UTC
-5.035749196665377e-05,-0.018380484567828627,ETH,2023-09-05 16:00:00.000 UTC
-5.005466972648206e-05,-0.01826995445016595,ETH,2023-07-30 04:00:00.000 UTC
-4.9902447847496e-05,-0.018214393464336037,ETH,2023-02-06 06:00:00.000 UTC
-4.9375393832503055e-05,-0.018022018748863614,ETH,2023-04-21 02:00:00.000 UTC
-4.9227374607097e-05,-0.017967991731590405,ETH,2023-02-05 08:00:00.000 UTC
-4.910969530877685e-05,-0.01792503878770355,ETH,2023-05-04 15:00:00.000 UTC
-4.759167347498453e-05,-0.017370960818369356,ETH,2023-03-30 18:00:00.000 UTC
-4.7064587751121687e-05,-0.017178574529159416,ETH,2023-05-04 14:00:00.000 UTC
-4.657666150650148e-05,-0.01700048144987304,ETH,2023-08-31 17:00:00.000 UTC
-4.600397908350429e-05,-0.016791452365479066,ETH,2023-07-27 07:00:00.000 UTC
-4.4851385654535455e-05,-0.01637075576390544,ETH,2023-03-31 04:00:00.000 UTC
-4.4206133497708354e-05,-0.01613523872666355,ETH,2023-04-04 10:00:00.000 UTC
-4.4107217042170724e-05,-0.016099134220392313,ETH,2023-09-20 02:00:00.000 UTC
-4.395851900439401e-05,-0.016044859436603814,ETH,2023-07-27 09:00:00.000 UTC
-4.34885637501855e-05,-0.015873325768817708,ETH,2023-05-12 13:00:00.000 UTC
-4.322026231888625e-05,-0.01577539574639348,ETH,2023-01-04 20:00:00.000 UTC
-4.279779721823103e-05,-0.015621195984654326,ETH,2023-07-09 13:00:00.000 UTC
-4.22247100916175e-05,-0.015412019183440387,ETH,2023-01-05 15:00:00.000 UTC
-4.2069145074128214e-05,-0.015355237952056799,ETH,2023-09-11 00:00:00.000 UTC
-3.947049456214918e-05,-0.014406730515184452,ETH,2023-02-08 15:00:00.000 UTC
-3.8738563596524655e-05,-0.014139575712731499,ETH,2023-07-27 08:00:00.000 UTC
-3.8666530326075804e-05,-0.014113283569017669,ETH,2023-09-13 08:00:00.000 UTC
-3.8653321974943524e-05,-0.014108462520854386,ETH,2023-07-27 10:00:00.000 UTC
-3.745595891985362e-05,-0.01367142500574657,ETH,2023-05-27 09:00:00.000 UTC
-3.7372492252377234e-05,-0.01364095967211769,ETH,2023-08-21 01:00:00.000 UTC
-3.723281833673291e-05,-0.013589978692907512,ETH,2023-03-30 15:00:00.000 UTC
-3.7002916226299815e-05,-0.013506064422599433,ETH,2023-09-07 16:00:00.000 UTC
-3.5764002594142415e-05,-0.013053860946861982,ETH,2023-09-24 18:00:00.000 UTC
-3.5660443743351e-05,-0.013016061966323114,ETH,2023-09-05 22:00:00.000 UTC
-3.35348325664795e-05,-0.012240213886765017,ETH,2023-09-25 01:00:00.000 UTC
-3.3480015555973e-05,-0.012220205677930144,ETH,2023-01-04 12:00:00.000 UTC
-3.2285418390023e-05,-0.011784177712358394,ETH,2023-01-05 14:00:00.000 UTC
-3.043746193784458e-05,-0.011109673607313271,ETH,2023-06-24 21:00:00.000 UTC
-2.991518083074817e-05,-0.010919041003223082,ETH,2023-05-26 06:00:00.000 UTC
-2.8736694031028713e-05,-0.010488893321325481,ETH,2023-09-17 05:00:00.000 UTC
-2.8688432281979334e-05,-0.010471277782922457,ETH,2023-01-03 22:00:00.000 UTC
-2.8301917261638117e-05,-0.010330199800497913,ETH,2023-07-09 05:00:00.000 UTC
-2.802313902838276e-05,-0.010228445745359707,ETH,2023-08-12 00:00:00.000 UTC
-2.6459355304279e-05,-0.009657664686061836,ETH,2023-09-17 06:00:00.000 UTC
-2.615745152038809e-05,-0.009547469804941653,ETH,2023-02-06 05:00:00.000 UTC
-2.6061653001403e-05,-0.009512503345512095,ETH,2023-01-05 13:00:00.000 UTC
-2.578191103903513e-05,-0.009410397529247822,ETH,2023-03-16 23:00:00.000 UTC
-2.559521007897076e-05,-0.009342251678824328,ETH,2023-05-12 11:00:00.000 UTC
-2.47489143173372e-05,-0.009033353725828077,ETH,2023-02-05 07:00:00.000 UTC
-2.470087097520133e-05,-0.009015817905948485,ETH,2023-01-04 11:00:00.000 UTC
-2.467783764651733e-05,-0.009007410740978826,ETH,2023-05-06 01:00:00.000 UTC
-2.356283364714971e-05,-0.008600434281209645,ETH,2023-06-22 14:00:00.000 UTC
-2.3303327302092534e-05,-0.008505714465263775,ETH,2023-09-09 05:00:00.000 UTC
-2.32586108916475e-05,-0.008489392975451338,ETH,2023-01-03 23:00:00.000 UTC
-2.274175046208833e-05,-0.00830073891866224,ETH,2023-01-06 15:00:00.000 UTC
-2.2517275700559667e-05,-0.008218805630704278,ETH,2023-01-03 21:00:00.000 UTC
-2.2091754050745603e-05,-0.008063490228522145,ETH,2023-05-28 02:00:00.000 UTC
-2.2021776415826103e-05,-0.008037948391776528,ETH,2023-09-01 08:00:00.000 UTC
