fundingRate,APR,perp,day
-0.002901658768464698,-1.0591054504896147,BTC,2023-03-06 19:00:00.000 UTC
-0.002879622597748162,-1.0510622481780791,BTC,2023-03-01 20:00:00.000 UTC
-0.00285519679796815,-1.0421468312583746,BTC,2023-03-06 20:00:00.000 UTC
-0.002843893817585046,-1.0380212434185416,BTC,2023-03-11 02:00:00.000 UTC
-0.0028270835660416114,-1.0318855016051882,BTC,2023-03-05 09:00:00.000 UTC
-0.00277967251603933,-1.0145804683543556,BTC,2023-03-06 21:00:00.000 UTC
-0.002753087962632293,-1.0048771063607869,BTC,2023-03-11 01:00:00.000 UTC
-0.002740632303419975,-1.000330790748291,BTC,2023-03-12 22:00:00.000 UTC
-0.0027297711118604174,-0.9963664558290524,BTC,2023-03-06 22:00:00.000 UTC
-0.0026964047833835316,-0.984187745934989,BTC,2023-03-10 17:00:00.000 UTC
-0.00269539716536641,-0.9838199653587396,BTC,2023-03-10 16:00:00.000 UTC
-0.0026865033298753113,-0.9805737154044887,BTC,2023-03-11 00:00:00.000 UTC
-0.0026823837542066316,-0.9790700702854205,BTC,2023-03-10 18:00:00.000 UTC
-0.002680807135400271,-0.978494604421099,BTC,2023-03-10 19:00:00.000 UTC
-0.0026798055697263654,-0.9781290329501234,BTC,2023-03-10 15:00:00.000 UTC
-0.002670076168097593,-0.9745778013556214,BTC,2023-03-06 23:00:00.000 UTC
-0.0026662334037803213,-0.9731751923798173,BTC,2023-03-10 20:00:00.000 UTC
-0.0026584962817715295,-0.9703511428466083,BTC,2023-03-05 08:00:00.000 UTC
-0.0026428437673787896,-0.9646379750932582,BTC,2023-03-10 14:00:00.000 UTC
-0.0026196274447651104,-0.9561640173392653,BTC,2023-03-10 21:00:00.000 UTC
-0.002610167054436624,-0.9527109748693678,BTC,2023-03-07 00:00:00.000 UTC
-0.0026088981855076254,-0.9522478377102833,BTC,2023-03-10 13:00:00.000 UTC
-0.002583034039108413,-0.9428074242745706,BTC,2023-03-10 23:00:00.000 UTC
-0.0025783508323632357,-0.941098053812581,BTC,2023-03-10 22:00:00.000 UTC
-0.002574213625326905,-0.9395879732443203,BTC,2023-03-07 01:00:00.000 UTC
-0.002569719322156348,-0.937947552587067,BTC,2023-03-04 09:00:00.000 UTC
-0.002565542620463325,-0.9364230564691136,BTC,2023-03-10 12:00:00.000 UTC
-0.002513260250439334,-0.9173399914103569,BTC,2023-03-10 11:00:00.000 UTC
-0.0024978970280472475,-0.9117324152372454,BTC,2023-03-07 02:00:00.000 UTC
-0.002456193168540752,-0.8965105065173744,BTC,2023-03-07 03:00:00.000 UTC
-0.002455054071400416,-0.8960947360611518,BTC,2023-03-10 10:00:00.000 UTC
-0.002448011921224731,-0.8935243512470268,BTC,2023-03-01 19:00:00.000 UTC
-0.0024372992401521577,-0.8896142226555376,BTC,2023-03-04 10:00:00.000 UTC
-0.002420930408636875,-0.8836395991524595,BTC,2023-03-07 04:00:00.000 UTC
-0.0023951740721399077,-0.8742385363310663,BTC,2023-03-10 09:00:00.000 UTC
-0.002373694419501201,-0.8663984631179384,BTC,2023-03-07 05:00:00.000 UTC
-0.002349616391228532,-0.8576099827984142,BTC,2023-03-10 08:00:00.000 UTC
-0.0022955264932030344,-0.8378671700191076,BTC,2023-03-07 06:00:00.000 UTC
-0.002251207008202721,-0.8216905579939932,BTC,2023-03-10 07:00:00.000 UTC
-0.0022325477148140596,-0.8148799159071317,BTC,2023-03-07 07:00:00.000 UTC
-0.0022019682409231793,-0.8037184079369605,BTC,2023-03-05 06:00:00.000 UTC
-0.002199681679555934,-0.8028838130379159,BTC,2023-03-07 08:00:00.000 UTC
-0.0021463154336034316,-0.7834051332652525,BTC,2023-03-10 06:00:00.000 UTC
-0.0021312495981260942,-0.7779061033160244,BTC,2023-03-07 09:00:00.000 UTC
-0.0020815006331799473,-0.7597477311106807,BTC,2023-03-07 10:00:00.000 UTC
-0.002055797923016184,-0.7503662419009072,BTC,2023-03-01 18:00:00.000 UTC
-0.0020498320379002542,-0.7481886938335928,BTC,2023-03-10 05:00:00.000 UTC
-0.0020367078033975555,-0.7433983482401078,BTC,2023-03-07 11:00:00.000 UTC
-0.001991858493891509,-0.7270283502704007,BTC,2023-03-07 12:00:00.000 UTC
-0.001979485218949443,-0.7225121049165466,BTC,2023-03-04 11:00:00.000 UTC
-0.001950681481146611,-0.711998740618513,BTC,2023-02-12 16:00:00.000 UTC
-0.0019417055375237646,-0.7087225211961741,BTC,2023-02-12 17:00:00.000 UTC
-0.0019359197172756258,-0.7066106968056034,BTC,2023-03-07 13:00:00.000 UTC
-0.0019224250417018808,-0.7016851402211866,BTC,2023-03-12 23:00:00.000 UTC
-0.0018984329152258118,-0.6929280140574213,BTC,2023-03-05 05:00:00.000 UTC
-0.0018942912109975727,-0.691416292014114,BTC,2023-02-12 19:00:00.000 UTC
-0.0018800340629246757,-0.6862124329675067,BTC,2023-03-10 04:00:00.000 UTC
-0.0018732847255591668,-0.6837489248290959,BTC,2023-03-07 14:00:00.000 UTC
-0.0018535620481963542,-0.6765501475916693,BTC,2023-02-12 15:00:00.000 UTC
-0.0018471493740944863,-0.6742095215444874,BTC,2023-02-12 21:00:00.000 UTC
-0.0018288664335825988,-0.6675362482576486,BTC,2023-02-12 22:00:00.000 UTC
-0.001827978358366522,-0.6672121008037806,BTC,2023-03-07 15:00:00.000 UTC
-0.001809077418863925,-0.6603132578853326,BTC,2023-02-12 23:00:00.000 UTC
-0.0018044687214083754,-0.658631083314057,BTC,2023-02-13 01:00:00.000 UTC
-0.0018017176659184128,-0.6576269480602207,BTC,2023-02-13 02:00:00.000 UTC
-0.0017672466007524628,-0.6450450092746489,BTC,2023-03-07 16:00:00.000 UTC
-0.0017457066632511487,-0.6371829320866693,BTC,2023-03-10 03:00:00.000 UTC
-0.0017333742380551947,-0.632681596890146,BTC,2023-03-01 17:00:00.000 UTC
-0.0017228656848951914,-0.6288459749867449,BTC,2023-03-07 17:00:00.000 UTC
-0.0017179944797546046,-0.6270679851104307,BTC,2023-02-13 06:00:00.000 UTC
-0.0016898114581875012,-0.6167811822384379,BTC,2023-02-13 07:00:00.000 UTC
-0.001679258827107169,-0.6129294718941167,BTC,2023-02-13 08:00:00.000 UTC
-0.001659265013629036,-0.6056317299745981,BTC,2023-03-07 18:00:00.000 UTC
-0.0016563930621725366,-0.6045834676929759,BTC,2023-02-13 09:00:00.000 UTC
-0.0016388297632084993,-0.5981728635711022,BTC,2023-02-13 10:00:00.000 UTC
-0.001620348615891797,-0.5914272448005059,BTC,2023-03-07 19:00:00.000 UTC
-0.0015976427674153386,-0.5831396101065985,BTC,2023-02-13 12:00:00.000 UTC
-0.0015784251017997592,-0.5761251621569121,BTC,2023-03-04 12:00:00.000 UTC
-0.0015587420324091163,-0.5689408418293275,BTC,2023-03-07 20:00:00.000 UTC
-0.0015541175870252787,-0.5672529192642267,BTC,2023-03-05 04:00:00.000 UTC
-0.0015488217918356883,-0.5653199540200262,BTC,2023-03-10 02:00:00.000 UTC
-0.0015405361488892405,-0.5622956943445727,BTC,2023-02-13 13:00:00.000 UTC
-0.001526727392339279,-0.5572554982038368,BTC,2023-02-13 14:00:00.000 UTC
-0.0015211034592781806,-0.5552027626365359,BTC,2023-04-22 05:00:00.000 UTC
-0.001519778204016378,-0.554719044465978,BTC,2023-03-01 16:00:00.000 UTC
-0.0015184186898723666,-0.5542228218034138,BTC,2023-04-22 08:00:00.000 UTC
-0.0015178758785509244,-0.5540246956710874,BTC,2023-04-22 06:00:00.000 UTC
-0.001514120555759358,-0.5526540028521656,BTC,2023-04-22 07:00:00.000 UTC
-0.001511763335942201,-0.5517936176189034,BTC,2023-04-22 04:00:00.000 UTC
-0.0015090432954796324,-0.5508008028500658,BTC,2023-04-22 09:00:00.000 UTC
-0.001500662834112601,-0.5477419344510994,BTC,2023-02-13 15:00:00.000 UTC
-0.0014908999612165004,-0.5441784858440226,BTC,2023-04-22 10:00:00.000 UTC
-0.0014870688020547774,-0.5427801127499937,BTC,2023-03-07 21:00:00.000 UTC
-0.00148436169213509,-0.5417920176293078,BTC,2023-04-22 03:00:00.000 UTC
-0.0014746317547148155,-0.5382405904709077,BTC,2023-02-13 16:00:00.000 UTC
-0.0014652985378786096,-0.5348339663256925,BTC,2023-04-22 11:00:00.000 UTC
-0.0014550805672002409,-0.5311044070280879,BTC,2023-02-13 17:00:00.000 UTC
-0.001444317987008303,-0.5271760652580306,BTC,2023-03-07 22:00:00.000 UTC
-0.0014385661718212112,-0.5250766527147421,BTC,2023-02-12 11:00:00.000 UTC
-0.001436404648566404,-0.5242876967267375,BTC,2023-02-13 18:00:00.000 UTC
-0.0014330449185098225,-0.5230613952560852,BTC,2023-04-22 12:00:00.000 UTC
-0.0014290798522543946,-0.5216141460728541,BTC,2023-03-04 13:00:00.000 UTC
-0.0014189600393059213,-0.5179204143466613,BTC,2023-02-13 19:00:00.000 UTC
-0.0014181325620083033,-0.5176183851330307,BTC,2023-03-10 01:00:00.000 UTC
-0.0014083240727052926,-0.5140382865374318,BTC,2023-02-13 20:00:00.000 UTC
-0.0013992262423727613,-0.5107175784660579,BTC,2023-04-22 02:00:00.000 UTC
-0.0013956209739039976,-0.5094016554749591,BTC,2023-03-07 23:00:00.000 UTC
-0.0013872379189122485,-0.5063418404029707,BTC,2023-04-22 13:00:00.000 UTC
-0.0013860191153699582,-0.5058969771100348,BTC,2023-02-13 21:00:00.000 UTC
-0.001354432031764842,-0.4943676915941674,BTC,2023-03-08 00:00:00.000 UTC
-0.0013460381503274587,-0.49130392486952246,BTC,2023-04-22 14:00:00.000 UTC
-0.0013353473186102176,-0.48740177129272944,BTC,2023-02-13 23:00:00.000 UTC
-0.0013274395284629897,-0.4845154278889912,BTC,2023-03-08 01:00:00.000 UTC
-0.001321596894698147,-0.4823828665648236,BTC,2023-03-04 14:00:00.000 UTC
-0.0013213961520054814,-0.4823095954820007,BTC,2023-02-14 00:00:00.000 UTC
-0.0013208069018264413,-0.4820945191666511,BTC,2023-03-28 13:00:00.000 UTC
-0.0013202565162590565,-0.48189362843455563,BTC,2023-03-28 12:00:00.000 UTC
-0.0013172544192655438,-0.4807978630319235,BTC,2023-03-13 00:00:00.000 UTC
-0.0013167210866420142,-0.48060319662433515,BTC,2023-03-28 11:00:00.000 UTC
-0.0013151901360913703,-0.48004439967335016,BTC,2023-04-22 15:00:00.000 UTC
-0.001309688090317355,-0.47803615296583457,BTC,2023-03-28 10:00:00.000 UTC
-0.0013089037930799257,-0.4777498844741729,BTC,2023-03-08 16:00:00.000 UTC
-0.0013052030226112536,-0.4763991032531076,BTC,2023-03-08 02:00:00.000 UTC
-0.0013022875143226262,-0.47533494272775856,BTC,2023-03-28 14:00:00.000 UTC
-0.0013018384326182618,-0.47517102790566557,BTC,2023-05-14 05:00:00.000 UTC
-0.001301762868272606,-0.4751434469195012,BTC,2023-03-08 17:00:00.000 UTC
-0.0012994789395378101,-0.4743098129313007,BTC,2023-03-08 15:00:00.000 UTC
-0.0012993713415418477,-0.4742705396627744,BTC,2023-04-22 01:00:00.000 UTC
-0.001292304745233257,-0.4716912320101388,BTC,2023-03-10 00:00:00.000 UTC
-0.0012918349517676028,-0.47151975739517504,BTC,2023-03-08 14:00:00.000 UTC
-0.0012909173104980638,-0.4711848183317933,BTC,2023-03-28 09:00:00.000 UTC
-0.0012880952438211937,-0.47015476399473566,BTC,2023-03-08 03:00:00.000 UTC
-0.001286579059789702,-0.4696013568232412,BTC,2023-03-08 18:00:00.000 UTC
-0.001284767037719964,-0.4689399687677868,BTC,2023-05-13 17:00:00.000 UTC
-0.001282478743859869,-0.4681047415088522,BTC,2023-05-13 16:00:00.000 UTC
-0.0012810257650427614,-0.4675744042406079,BTC,2023-03-08 13:00:00.000 UTC
-0.0012773652624245878,-0.46623832078497457,BTC,2023-05-13 14:00:00.000 UTC
-0.0012771486832646207,-0.4661592693915866,BTC,2023-05-13 15:00:00.000 UTC
-0.001276599711745213,-0.4659588947870027,BTC,2023-03-28 08:00:00.000 UTC
-0.0012746852973881016,-0.4652601335466571,BTC,2023-03-08 19:00:00.000 UTC
-0.0012740448643303588,-0.46502637548058096,BTC,2023-03-08 12:00:00.000 UTC
-0.0012701916300952045,-0.4636199449847496,BTC,2023-05-13 13:00:00.000 UTC
-0.0012687883176961728,-0.4631077359591031,BTC,2023-03-28 07:00:00.000 UTC
-0.0012687306091952388,-0.46308667235626216,BTC,2023-04-22 16:00:00.000 UTC
-0.0012661041116851103,-0.46212800076506527,BTC,2023-03-08 21:00:00.000 UTC
-0.001262635639527947,-0.46086200842770064,BTC,2023-03-08 20:00:00.000 UTC
-0.0012588690024188545,-0.4594871858828819,BTC,2023-03-08 11:00:00.000 UTC
-0.001257658077573454,-0.45904519831431073,BTC,2023-02-14 03:00:00.000 UTC
-0.001255018452260626,-0.4580817350751285,BTC,2023-03-28 06:00:00.000 UTC
-0.001253639245879884,-0.4575783247461576,BTC,2023-03-04 15:00:00.000 UTC
-0.001250275647025729,-0.4563506111643911,BTC,2023-03-08 05:00:00.000 UTC
-0.001247193827522258,-0.45522574704562413,BTC,2023-04-22 00:00:00.000 UTC
-0.0012470643628042283,-0.4551784924235433,BTC,2023-03-08 10:00:00.000 UTC
-0.00124693933648008,-0.4551328578152292,BTC,2023-05-13 12:00:00.000 UTC
-0.0012462872190869242,-0.45489483496672733,BTC,2023-03-28 05:00:00.000 UTC
-0.0012444250384014398,-0.4542151390165255,BTC,2023-03-08 06:00:00.000 UTC
-0.001241689318900942,-0.4532166013988438,BTC,2023-03-28 15:00:00.000 UTC
-0.0012406634718456844,-0.4528421672236748,BTC,2023-02-14 04:00:00.000 UTC
-0.001238718239806892,-0.4521321575295156,BTC,2023-03-08 09:00:00.000 UTC
-0.0012386226361621147,-0.4520972621991719,BTC,2023-03-28 04:00:00.000 UTC
-0.0012382223353409787,-0.4519511523994572,BTC,2023-03-08 07:00:00.000 UTC
-0.001232296712968862,-0.44978830023363464,BTC,2023-03-08 08:00:00.000 UTC
-0.0012301108332842302,-0.44899045414874406,BTC,2023-05-13 11:00:00.000 UTC
-0.0012300924965766562,-0.4489837612504795,BTC,2023-04-21 23:00:00.000 UTC
-0.0012246851387942084,-0.4470100756598861,BTC,2023-03-28 03:00:00.000 UTC
-0.001221659493719008,-0.44590571520743794,BTC,2023-04-22 17:00:00.000 UTC
-0.0012191329381075673,-0.44498352240926203,BTC,2023-05-13 10:00:00.000 UTC
-0.0012184881590033972,-0.44474817803624,BTC,2023-05-13 18:00:00.000 UTC
-0.001216989027014863,-0.44420099486042497,BTC,2023-02-14 05:00:00.000 UTC
-0.0012167743833816477,-0.4441226499343014,BTC,2023-03-05 03:00:00.000 UTC
-0.0012089579228591392,-0.4412696418435858,BTC,2023-04-21 22:00:00.000 UTC
-0.0012083795457178712,-0.44105853418702295,BTC,2023-03-04 16:00:00.000 UTC
-0.001198327424361294,-0.4373895098918723,BTC,2023-03-28 02:00:00.000 UTC
-0.0011957377612378463,-0.4364442828518139,BTC,2023-04-21 21:00:00.000 UTC
-0.0011946922701916937,-0.4360626786199682,BTC,2023-05-14 06:00:00.000 UTC
-0.0011873533414333275,-0.43338396962316456,BTC,2023-03-08 22:00:00.000 UTC
-0.0011862552789881453,-0.43298317683067306,BTC,2023-05-13 09:00:00.000 UTC
-0.001184477883820285,-0.432334427594404,BTC,2023-02-14 07:00:00.000 UTC
-0.0011789189641549815,-0.43030542191656823,BTC,2023-03-04 17:00:00.000 UTC
-0.0011757237491368823,-0.4291391684349621,BTC,2023-05-14 07:00:00.000 UTC
-0.0011704058322838393,-0.42719812878360136,BTC,2023-04-21 20:00:00.000 UTC
-0.0011647118770716318,-0.4251198351311456,BTC,2023-03-28 01:00:00.000 UTC
-0.0011593307175276504,-0.42315571189759243,BTC,2023-03-04 18:00:00.000 UTC
-0.0011565067292220602,-0.42212495616605195,BTC,2023-05-14 08:00:00.000 UTC
-0.0011561924083806434,-0.42201022905893487,BTC,2023-02-14 09:00:00.000 UTC
